#{"t_start": 1681844333.6413796, "env_id": null}
r,l,t
-99.61338,11,410.948867
-46.787693,193,411.670483
-30.12205,48,411.719609
-99.893154,10,411.730068
13.915943,35,412.067915
-37.710023,112,412.170812
31.820215,201,412.923638
-41.09787,21,412.944663
-39.715541,10,412.95499
-21.764665,113,413.435197
-39.426615,10,413.446562
-44.016961,56,413.904491
-40.139056,10,413.915123
60.17887,201,414.647585
-9.123313,201,415.413274
-100.44497,10,415.42396
-6.354933,201,415.999005
-41.067415,117,416.730487
-54.216916,155,417.486262
-8.43673,201,418.212251
-39.891931,27,418.238091
-40.737185,44,418.724253
-99.40721,23,418.745967
-24.46168,43,418.785817
-100.530931,21,418.805841
-105.286124,78,419.151146
-102.341472,28,419.177778
20.061143,110,419.674112
-82.800205,140,420.206542
-81.293019,137,420.745814
-102.564602,21,420.766044
-27.092838,187,421.51991
-17.128912,116,422.046735
-102.897777,26,422.071456
-38.821417,37,422.105787
-12.307804,73,422.428206
-32.029893,130,422.972035
-39.490422,10,422.982751
-40.153513,112,423.475922
-90.492553,78,423.548522
-37.237133,47,423.984736
-88.564692,195,424.593389
15.164249,201,425.41038
-92.05075,201,426.00627
-101.908184,82,426.734734
-43.232808,26,426.759676
-41.597221,51,427.224736
-109.742598,72,427.294288
-112.899083,123,427.854277
-40.530276,12,427.866423
-39.385514,23,428.342973
-39.021884,46,428.385741
-102.234797,85,428.892879
-99.518054,10,428.903147
-40.703121,13,428.916155
-52.164195,72,428.983487
-91.759203,144,429.515472
-102.752569,35,430.167629
-95.982227,52,430.222172
-21.030465,163,430.739924
-7.006604,124,431.347355
-99.186941,21,431.367391
-3.238795,72,431.948057
-93.909335,180,432.515915
-74.448459,69,433.068449
-101.853288,17,433.085145
-103.238369,110,433.531675
-102.181787,34,433.563849
5.085394,110,434.023703
-91.900618,28,434.053398
-93.102155,71,434.610491
-42.643328,56,434.663311
-102.458449,23,435.042254
-122.411691,121,435.159419
-104.851097,149,435.96444
6.474985,201,436.727579
11.754488,201,437.478893
-105.157974,59,437.533258
-101.376171,49,437.910696
11.801026,152,438.609066
-38.647315,19,438.628619
28.303738,201,439.324477
-45.360563,145,440.043247
14.371657,201,440.750502
-16.8145,80,441.303625
-5.530374,129,441.824457
-114.850424,152,442.420952
-104.016601,127,442.95694
-11.354405,201,443.673152
10.832388,201,444.369104
-106.515762,42,444.408514
48.406808,201,445.14822
-106.313795,135,445.684595
-17.884164,123,446.26162
-38.475821,30,446.291629
-100.934615,15,446.306952
-42.782085,29,446.768936
-44.699607,40,446.806382
-46.132789,113,447.320762
-46.299804,44,447.369977
-104.605883,41,447.715742
-98.140161,24,447.738453
-42.73869,93,447.833076
-43.342627,57,448.354419
-38.640339,24,448.377147
-108.674268,120,448.843649
-98.005181,71,449.318736
-102.166956,55,449.37004
-41.481171,92,449.822522
-38.652372,94,449.909163
-101.063534,30,450.450727
-39.626045,12,450.463488
-9.325803,141,451.130566
-1.966704,160,451.700289
-35.357649,112,452.204855
-106.298657,45,452.2513
-59.622765,113,452.745721
-37.710189,36,453.273719
-41.722134,29,453.304024
-32.704251,82,453.383124
-95.573125,106,453.894816
-92.025434,87,454.467944
-103.476156,32,454.4984
-118.267924,180,455.08155
-32.281186,22,455.102501
-34.868693,27,455.12806
-85.881984,28,455.155068
-107.028766,69,455.538834
-90.086959,81,455.626363
-102.773412,146,456.237082
-99.573627,47,456.855061
-101.743911,51,456.902885
-22.55229,131,457.347502
-28.852816,133,457.973716
-46.612969,53,458.536077
-94.610766,182,459.192351
-29.129313,71,459.695541
-46.163537,59,459.751547
-110.08931,142,460.226113
-91.894724,59,460.774546
-113.192831,66,460.840317
-36.71348,75,461.242833
-32.412246,201,461.897088
-35.060064,68,462.476355
-101.496262,98,463.013294
-114.304328,115,463.65726
-94.831664,98,463.749671
-43.023824,38,464.278614
-25.201284,110,464.387173
-39.856593,56,464.99596
-98.372698,43,465.036247
-99.019394,24,465.059125
-111.982452,111,465.514347
-109.098971,113,466.107162
-39.699757,11,466.118026
-41.002359,10,466.128114
-99.315305,11,466.138895
-103.70846,115,466.74069
-55.534911,88,467.367928
-44.982694,37,467.403746
-95.738881,140,467.913103
-51.44127,50,468.532259
-102.156431,28,468.560125
-101.038218,15,468.57491
-90.438754,106,468.971271
-39.051879,11,468.982347
-43.150356,103,469.443253
-114.670027,91,469.972095
-29.14974,201,470.703749
-100.710529,12,470.717279
-102.099458,22,470.740159
-37.645556,141,471.442511
-98.309797,57,471.495927
-55.665859,155,472.064094
-99.494603,131,472.64506
-50.654065,99,473.169526
-100.32669,10,473.180551
-42.155358,22,473.201771
-41.076107,53,473.591122
-98.160033,143,474.27835
-28.411348,47,474.325663
-99.98264,48,474.375605
-56.50694,95,474.785046
-109.566421,58,475.294203
-100.623618,86,475.376884
-40.743569,26,475.833348
-35.265995,45,475.876261
-100.618364,16,475.891747
-38.982454,31,475.923093
-36.915038,50,476.267018
-45.549262,36,476.301615
-100.136101,26,476.326997
-99.313973,116,476.72229
-45.47112,52,476.770578
-101.22202,12,477.205247
-103.454617,38,477.241185
-40.866157,10,477.253875
-97.238898,107,477.744614
-112.387909,101,478.309591
-98.753783,69,478.377255
-99.250137,95,478.837176
-41.975401,23,478.858849
-42.474263,32,478.891231
-34.653753,85,479.267716
-101.054367,77,479.728701
-101.20512,23,479.750415
-88.834341,55,479.801567
-101.248225,25,479.825414
-99.407102,86,480.251624
-104.331707,133,480.786671
-35.74705,43,480.827564
-53.402745,60,481.261583
-27.894926,131,481.864809
-43.332209,54,481.920932
-100.851677,13,481.934582
-42.443919,37,482.316779
-40.459467,53,482.367316
-103.295001,26,482.392794
-98.695516,15,482.407664
-115.234674,129,482.842762
-101.224246,54,483.451208
-4.596127,138,484.007309
-111.079292,67,484.069224
-98.022441,38,484.49027
-109.935852,45,484.531786
-61.151671,85,484.914979
-43.90412,41,484.95311
-39.958814,41,484.991281
-41.019286,31,485.288602
-52.054491,116,485.955294
-92.939722,40,486.00135
-38.185155,25,486.027171
-36.698251,79,486.455691
-39.580393,24,486.479276
-46.362389,126,487.066317
-53.323788,101,487.578723
-41.005132,33,487.610008
-41.699462,37,487.644854
-104.670398,172,488.182338
-39.041428,56,488.236772
-43.11418,117,488.735162
-127.432231,125,489.280985
-102.216041,160,489.881858
-100.77149,16,489.897353
-42.13187,31,489.926399
-105.672121,49,490.367893
-100.350079,27,490.39586
-15.783361,160,490.908508
-40.304604,16,490.924168
-43.12524,148,491.690375
-34.947893,99,491.782584
-98.963543,89,492.372843
-111.429664,67,492.89994
-39.810058,11,492.912179
-97.834656,121,493.59374
-99.23298,10,493.603796
-46.417954,111,494.201687
-104.091415,184,494.974519
-103.731637,59,495.030804
-98.300965,120,495.528883
-39.224571,52,496.114269
-106.534438,42,496.161519
-101.531536,13,496.175557
-34.739786,91,496.561777
-111.000366,58,496.623808
-100.283927,26,497.035803
-33.801529,134,497.691929
-80.369164,131,498.302093
-72.036152,57,498.359336
-112.463942,192,498.964462
-31.819424,149,499.652902
-43.373001,38,499.688982
-39.912337,12,499.700596
50.611805,201,500.23897
-104.676172,50,500.289719
-35.419871,72,500.659467
-100.432994,34,500.692509
-38.727241,75,501.134414
-49.061878,73,501.201879
-102.487293,20,501.221303
-105.113259,65,501.670342
-30.866758,103,502.217648
-103.67489,25,502.243108
-101.975768,21,502.26518
-98.005889,57,502.320343
-93.384173,130,502.784894
-40.083457,32,503.391916
-41.671763,53,503.442687
-59.168468,192,504.068564
-2.705695,13,504.081479
-87.189795,80,504.155937
-103.841209,30,504.697801
-0.671384,129,505.406911
17.282081,201,506.1392
-42.876984,111,506.640363
-88.29988,135,507.152394
9.794899,201,507.852484
-60.610977,77,507.927943
-18.672866,171,508.611949
-44.477452,72,508.67929
-100.759383,26,508.704402
-31.172251,106,509.163771
-58.76679,142,509.699941
39.86424,201,510.437334
-43.818084,111,510.979924
-5.348822,161,511.620359
-106.962101,47,511.664341
-48.502054,159,512.252904
-27.60751,172,512.987181
131.921773,201,513.61237
-103.231919,73,514.249179
-104.216886,65,514.736472
59.69573,201,515.507274
-46.865319,60,515.998625
-46.070882,119,516.730032
-40.664567,17,516.747884
-20.676867,14,516.762844
-100.383505,10,516.773618
-30.860326,115,517.328909
55.343608,201,518.033658
-101.155218,23,518.057051
23.396092,201,518.891439
31.315226,201,519.593633
-9.1913,83,519.671983
-87.784722,154,520.295732
103.62588,201,521.167581
-91.798826,198,521.902568
-100.824493,22,521.923561
11.639177,201,522.604456
-104.058763,132,523.272571
-47.745577,99,523.960784
-117.403389,149,524.537191
-42.268107,120,525.143934
-39.266243,10,525.153881
-104.731842,64,525.667602
-104.508657,87,526.140872
-40.427291,50,526.191888
-102.054619,53,526.242028
-44.951057,108,526.723081
13.144706,201,527.43832
-29.827878,106,528.023566
-97.182857,139,528.637605
-41.900526,132,529.235317
-86.909418,131,529.889895
-38.389641,58,529.943892
-82.455132,154,530.472825
-42.204505,25,531.152083
-106.167611,61,531.21497
-52.227602,115,531.775392
-42.861746,73,531.847841
-39.768207,18,532.286222
-40.838681,46,532.333219
-43.004298,57,532.391145
-104.147413,32,532.794299
-40.845613,26,532.821139
-59.84972,117,533.460187
-102.871105,114,534.047323
-13.848152,157,534.705517
-51.006903,90,535.214249
-83.468269,105,535.311961
-96.278772,156,536.017622
-64.98968,150,536.605214
-48.811118,195,537.217561
-41.210275,22,537.801304
-10.316978,178,538.537766
-9.242026,201,539.129057
-44.508605,55,539.766885
-31.315711,131,540.277307
-69.701114,195,540.849433
-105.911094,49,541.45552
-100.953456,76,541.52593
-79.03643,138,542.158568
-3.314603,196,542.923592
-97.941172,84,543.453706
32.022931,201,544.160517
-9.787864,116,544.769228
16.219857,201,545.536059
-37.12864,40,545.581034
-36.917108,200,546.241985
-99.029466,135,546.936961
-100.722273,17,546.953449
-34.875032,85,547.032361
-39.719419,10,547.448929
-37.386937,193,548.183993
-24.952236,184,548.842435
-100.468494,17,548.85989
-8.880131,201,549.568681
-118.245844,103,550.094881
-43.921968,83,550.578178
-44.200697,53,550.628239
-102.493267,87,551.04403
-98.162913,38,551.079299
-31.881126,135,551.514721
-27.523112,84,551.984544
-38.457072,81,552.059555
-42.084057,51,552.486522
-31.455663,80,552.560698
-98.027398,87,553.011974
-39.228933,27,553.03708
-42.763848,33,553.47331
-101.059431,23,553.49537
-40.30609,22,553.516674
-96.74734,84,553.98582
-93.163253,131,554.71395
-42.466777,21,554.73508
-41.968275,21,554.755826
-34.593036,89,555.25959
-40.082565,10,555.270149
-54.638529,115,556.002294
-100.07015,11,556.013417
-35.873251,103,556.109893
-88.337422,127,556.765798
-89.948686,116,557.54332
-12.076177,10,557.553965
-34.027846,54,558.204809
-107.644221,85,558.736384
-41.051653,10,558.747751
-101.150515,33,558.779186
-101.885039,19,558.797771
-56.942284,93,559.288377
-99.167913,17,559.306309
-106.896447,54,559.362067
-98.75557,39,559.725748
-104.232919,59,559.78338
-38.109571,110,560.256639
-30.673891,108,560.773689
-40.769868,10,560.784649
-44.400906,86,561.246401
-19.516945,155,561.948088
-37.720296,32,561.982185
-100.302864,11,561.994009
-100.435155,10,562.004413
-65.42288,109,562.432725
-44.346139,42,562.474807
-101.261685,19,562.494782
-99.504284,22,562.878369
-40.884049,10,562.888453
-30.364118,69,562.954123
-42.737226,21,562.974318
-39.022035,21,563.408419
-41.10792,60,563.484653
-12.466601,45,563.549831
-101.472875,18,563.964561
-100.837502,57,564.02107
-38.752794,57,564.078483
-20.081597,64,564.535716
-100.88363,10,564.545789
-41.324231,21,564.569318
-99.243732,179,565.229133
-93.391249,138,565.880077
-43.492816,32,565.911513
-40.46066,12,565.924657
-19.634131,26,565.951334
-107.823461,55,566.269487
-12.099713,10,566.280049
-39.269359,21,566.301329
-36.384569,10,566.311799
-42.521533,54,566.363816
12.175902,201,566.975485
-41.219054,11,566.986286
-34.856709,122,567.471108
-100.905977,29,567.49934
-30.802396,59,567.915655
-100.565032,13,567.92906
-14.274585,201,568.623626
-78.279924,46,569.136617
-41.125355,10,569.146986
-103.890612,116,569.691442
-40.612554,22,569.712605
-37.248981,46,569.756369
-2.234958,201,570.317913
-40.475478,11,570.329102
-1.157674,99,570.864352
-99.815431,44,570.905659
-40.624839,10,570.915599
-109.157732,132,571.352379
-40.274824,15,571.367172
-29.764014,76,571.838701
-38.882705,18,571.857678
-39.010356,21,571.877941
-72.062818,10,571.887862
-107.606155,51,572.218067
-35.350006,23,572.241877
-41.503375,44,572.284832
-66.639025,86,572.66401
-46.558319,61,572.721387
-98.002548,199,573.378236
-40.531832,11,573.390287
-91.304781,125,573.939203
-103.490675,156,574.485378
-102.581834,32,574.517135
-40.11137,10,574.527791
-35.240308,133,575.11319
-96.391982,10,575.720491
-96.385466,10,575.730867
-35.968325,89,575.826015
-38.262445,82,576.390344
-100.8087,10,576.40032
-101.341946,20,576.420721
-39.982625,10,576.432177
-28.304455,107,576.913827
-31.353653,70,577.420132
-34.139467,50,577.467584
-40.549842,27,577.495159
-95.94637,64,577.855242
-41.187308,10,577.865293
-110.832652,102,578.419559
-41.26301,32,578.451983
-95.47899,71,578.520383
-119.114598,148,579.153986
-39.320492,10,579.164623
-47.302368,78,579.237629
-107.471176,52,579.679225
-42.704393,85,579.759481
-102.609465,43,580.188388
-101.00881,10,580.198295
-31.032353,49,580.243777
-100.981483,10,580.253669
-116.915968,87,580.648803
-45.394461,110,581.13709
-91.311652,52,581.186223
-34.265502,95,581.581369
-109.668155,57,581.638402
-99.892323,11,581.6514
-94.325604,76,582.099133
-97.043996,98,582.62771
-41.690299,90,583.204561
-86.305394,129,583.911101
-59.903271,152,584.612292
-55.327426,148,585.324178
-101.017022,20,585.345044
-105.592349,31,585.375885
-42.536017,36,585.715296
-39.589044,108,585.819335
-58.018014,106,586.429401
-103.353698,28,586.456224
-39.619925,11,586.969588
-32.143016,132,587.664364
-107.701441,46,587.707753
-39.115121,24,587.730363
-99.852391,62,588.099493
-95.526235,90,588.188117
-106.742734,37,588.642195
-41.625487,49,588.68931
-34.679956,107,589.181352
-89.002539,69,589.247142
-49.090178,66,589.684104
-53.256321,143,590.237021
-36.984268,71,590.709437
-95.477477,77,590.781551
-97.759076,168,591.374396
-34.245638,95,592.048544
-26.889058,116,592.628918
-17.941776,116,593.167135
-58.454932,90,593.677164
-90.938753,78,593.749711
-18.024966,179,594.375683
12.44066,183,595.035554
-35.746651,164,595.657411
-85.788038,115,596.356331
-87.635229,85,597.045682
-100.555116,15,597.060465
-26.536544,75,597.512318
-36.201838,10,597.522646
-83.742415,82,597.599692
-43.942807,77,598.063722
-113.025661,68,598.5258
-35.561408,79,598.599896
-95.44379,56,599.046265
-100.379632,15,599.060923
-14.586267,201,599.757518
-88.356247,106,600.363567
-110.862033,77,600.831252
-42.059982,145,601.466568
-22.310748,103,601.98241
-39.577706,174,602.708967
-42.138589,37,602.744871
-99.007377,94,603.201837
-58.980117,97,603.697545
-7.15675,80,603.777662
-7.579121,201,604.531738
-91.633973,88,605.027697
-6.120613,137,605.702596
-94.485782,123,606.298245
-25.545576,73,606.367217
-47.747059,57,606.833471
-100.703304,97,606.92348
-40.049482,10,607.365429
-44.398014,30,607.395085
-104.348877,22,607.416445
-113.084304,63,607.474945
-40.014233,10,607.830087
-41.861525,45,607.872916
-42.207801,21,607.892838
-100.895659,54,607.943257
-36.108007,58,608.33643
-42.376393,113,608.841437
-56.900304,147,609.526441
-93.205832,58,609.591311
-101.900382,17,610.003141
-42.722549,46,610.047867
-41.480962,53,610.098916
-43.901604,53,610.516339
-33.211406,79,610.595938
-100.776113,10,610.607267
-37.727286,99,611.169789
-124.454347,111,611.79748
-42.349688,52,611.848253
-1.053557,115,612.398516
-110.264605,52,613.059141
-34.698196,42,613.098761
-88.114503,145,613.639688
-40.89271,11,613.651351
-47.116159,113,614.248503
-101.360571,37,614.283196
-40.24485,13,614.838915
-99.352821,21,614.862113
-85.902366,159,615.551414
-37.248663,119,616.062767
-72.505712,123,616.574208
-109.635932,78,617.041694
-53.523091,87,617.125039
-41.242037,19,617.144255
-37.657027,66,617.622114
-101.748126,22,617.643439
-104.583632,103,618.070433
-23.482855,115,618.612156
-44.748103,69,618.67725
-40.853525,10,618.687207
-37.814961,156,619.323678
-12.74352,89,619.405116
-41.361572,22,619.425925
-41.607421,17,619.910667
-100.516968,26,619.934855
-31.144628,93,620.019527
-30.52335,76,620.567803
-107.568948,37,620.602702
-96.772926,69,621.071708
-41.276744,13,621.084192
-39.603317,155,621.58306
-41.447368,27,621.60843
-40.625309,46,622.103425
-100.364166,10,622.113472
-43.550259,35,622.146017
-43.160975,119,622.567142
-22.004127,59,623.016973
-48.157627,44,623.063006
-41.209703,10,623.073169
-33.890513,131,623.572008
-41.116174,94,624.050451
-52.607279,197,624.759298
-38.195531,201,625.536981
-112.134401,72,625.6047
-24.034521,38,626.041018
-101.665301,11,626.056083
-42.516786,25,626.081904
-40.927285,23,626.10437
-100.607888,11,626.115242
-38.788561,110,626.461723
-41.264069,59,626.929375
-26.77543,122,627.567856
5.832511,201,628.31234
-46.062048,55,628.773887
-48.658209,85,628.852309
-99.916952,20,628.871673
-99.981846,10,628.882494
-105.822236,55,629.369292
-42.653117,25,629.393731
-40.101746,11,629.40449
-35.090726,75,629.784226
-102.376455,82,629.860728
-42.299164,15,629.87512
-41.034411,11,630.374714
-98.517082,18,630.392592
-8.972481,43,630.433412
-87.073308,22,630.459861
-28.926552,23,630.481801
-39.097514,16,630.497238
-99.205643,21,630.790838
-44.784008,77,630.863115
-40.499787,56,631.336649
-99.488077,38,631.37367
-99.414813,10,631.383461
-42.972868,70,631.761649
-100.60304,13,631.774726
-50.096805,88,631.857504
-102.080249,29,632.396891
-50.24028,84,632.478136
-40.080383,12,632.490554
-39.791428,14,632.505535
-39.116382,43,632.979736
-13.588477,27,633.005448
-40.898206,10,633.015406
-40.625826,10,633.025651
-39.862615,199,633.586502
-101.056733,11,633.598423
-99.8641,31,633.628368
-33.637835,124,634.084043
-60.039006,89,634.606071
-100.048228,12,634.619385
-32.097522,200,635.291734
-102.19803,25,635.863101
-46.688445,95,635.956256
-30.464018,95,636.566951
-75.915249,82,637.17951
-39.313046,102,637.804437
-97.937157,194,638.52991
-90.936021,158,639.05675
12.321666,201,639.805867
-44.472425,32,639.836346
-41.631942,16,639.852499
-100.971595,39,640.194978
-92.845176,104,640.29146
-80.504431,106,640.840044
-52.145716,201,641.566211
-89.446961,139,642.127025
-91.843293,135,642.675595
-54.308896,93,643.176269
-43.481175,81,643.251907
-118.67926,122,643.787827
-48.003521,72,644.311102
5.767684,201,644.986171
-88.533919,168,645.7537
-40.980523,18,645.770812
1.596601,28,645.797257
-43.899703,97,646.250172
-45.849938,49,646.295504
-55.472404,181,646.864785
-53.376548,150,647.518899
-91.614872,172,648.196273
20.091334,201,648.898359
6.492534,201,649.54512
-72.055187,124,650.126859
39.023822,201,650.811417
-10.306459,201,651.490865
-103.91017,35,652.089137
-29.289256,71,652.154621
-31.498663,165,652.698988
-48.707843,149,653.513242
-39.891845,10,653.523433
-38.523144,60,653.580359
-39.42861,11,653.591548
-100.239967,11,653.602407
-43.883292,64,654.013386
36.665765,201,654.644394
-41.416868,39,655.173912
-36.35935,139,655.788495
-100.065297,29,655.815874
4.873321,201,656.443868
-102.725703,22,656.464732
-45.934533,115,657.047082
-27.098792,201,657.739196
-67.828739,32,657.768822
-98.97272,17,658.246977
-5.693728,201,658.916018
25.539904,201,659.577049
-87.341132,179,660.209186
-40.827524,21,660.229303
-39.065785,14,660.242952
-95.678168,96,660.75246
-104.942439,43,660.792884
-115.82295,132,661.405721
-102.148888,24,661.42846
-44.870028,37,661.463138
-94.107398,116,661.918171
-46.251627,108,662.393962
-98.788044,36,662.428105
14.768768,201,663.05355
-102.805168,96,663.142803
-10.689631,201,663.92671
-99.675665,13,663.939338
-113.286657,154,664.437226
-3.317776,143,664.960891
-30.615412,178,665.71978
28.199665,201,666.313493
-108.645736,65,666.865546
-26.433872,38,666.90115
-40.941857,12,666.913026
-103.370097,38,666.948615
-91.532728,102,667.305751
-34.605921,199,668.078268
-100.164175,44,668.121829
-42.871398,31,668.153315
-93.31031,78,668.549565
-125.980234,124,669.070547
-56.722176,143,669.627253
-40.129086,77,670.14799
-10.05177,176,670.804999
-111.62474,123,671.322514
-54.078645,128,671.819364
-103.839185,98,672.320304
-68.975182,177,672.911495
0.488787,201,673.685083
-105.890604,106,674.216924
-78.867384,143,674.912957
-82.099357,133,675.503567
-12.880166,81,675.584188
-39.589287,88,676.13017
-39.078866,108,676.665615
-40.034417,22,676.687788
-79.386655,110,677.151278
-92.920466,153,677.719006
-118.222883,134,678.320593
-44.46369,78,678.866278
-39.158298,23,678.888817
-29.523616,103,679.334109
-105.066533,152,679.957914
-115.310075,104,680.475093
-42.116432,14,680.488989
-97.740167,123,681.002453
-104.563002,28,681.028964
-100.566877,107,681.480709
-97.190315,112,681.984689
-105.680051,88,682.070279
-29.305659,56,682.565359
-111.463803,198,683.127439
-121.99911,106,683.82038
-117.096855,107,684.385826
-128.543912,123,684.90442
-102.753832,21,684.925143
-102.274484,16,684.941342
-33.13949,55,685.370752
-41.449402,30,685.398826
-44.628896,24,685.421408
-47.046807,96,685.788077
-97.804433,131,686.330362
-112.790887,66,686.809026
10.722427,201,687.628517
-24.017883,201,688.357387
-44.110981,49,688.403548
-99.288995,78,688.822264
-23.575093,23,688.844204
-100.021854,14,688.85767
-103.170756,27,688.8832
-45.282737,46,689.203878
-103.062238,51,689.253412
-108.405554,57,689.311901
-18.519778,44,689.73757
-104.050082,55,689.788323
-111.513415,72,690.222867
12.595806,167,690.987581
-86.000031,67,691.479992
-45.193453,187,692.277288
-48.696099,90,692.800498
49.356964,201,693.547173
8.062152,201,694.30201
-35.274319,96,694.882434
-101.384093,24,694.90759
-26.81696,138,695.588506
-45.835134,81,695.662769
-101.608495,19,696.134947
-100.756413,14,696.148506
-101.560293,22,696.169309
-100.357398,42,696.209431
-42.586316,22,696.230701
-38.748276,137,696.62413
-102.138752,119,697.309278
-58.319322,192,698.156542
-10.830114,201,698.746135
-41.892086,137,699.558101
-42.866881,139,700.246022
34.768435,201,700.894903
-37.955682,201,701.635031
-14.917378,144,702.247005
-19.86476,55,702.299995
-43.760763,26,702.659988
-92.956194,145,703.352608
-34.445757,134,703.987525
-51.481577,54,704.03866
-64.9752,103,704.479458
-99.984359,66,704.543053
-71.208117,102,705.059479
-89.336133,140,705.721137
-106.675725,50,706.375191
3.281307,201,707.109931
-100.458498,142,707.725603
-42.140661,82,708.357717
-43.438894,24,708.380663
-81.549815,186,709.03788
-91.020346,131,709.654962
-28.629884,93,709.740458
-25.53455,153,710.442184
-106.339415,35,710.474976
-102.08887,20,710.494087
-105.236807,38,710.532985
-19.542569,162,711.02122
-28.400347,81,711.095806
-36.320016,201,711.75908
-94.37427,63,711.817454
-49.035489,78,712.258494
-100.913605,187,712.824283
-41.460681,29,713.444147
44.974031,201,714.152059
-30.372296,119,714.758503
-27.550469,60,715.273194
-40.718045,11,715.285116
-23.070441,24,715.309829
-101.643211,22,715.332459
-13.778538,68,715.743798
-42.229151,36,715.778162
-44.208412,34,715.810725
32.626451,145,716.268119
-102.800895,68,716.845438
-39.3702,18,716.863009
-41.023195,14,716.876508
-106.127059,40,716.914035
-101.296351,15,716.932206
-23.139103,146,717.463245
-104.361945,92,717.554198
-103.933119,34,718.080268
-15.388858,136,718.844884
1.807619,201,719.626136
-46.635145,44,720.178179
-40.317305,10,720.189152
-31.816154,80,720.267688
-102.694817,19,720.288302
-103.352684,21,720.757045
-28.934114,126,721.407157
-36.137934,34,721.438983
-87.489901,103,721.974926
-59.090912,76,722.04578
-41.485779,12,722.057622
-41.340197,13,722.070153
-101.391985,13,722.502888
-17.854955,125,723.271022
-106.125555,46,723.319515
-37.629513,40,723.358422
-44.767796,23,723.380507
-103.172943,70,723.747648
-86.490191,120,724.306905
-37.884185,43,724.347181
-32.731382,108,724.771091
-101.877461,24,724.795328
-6.17597,194,725.47325
-39.531127,24,725.497551
17.659182,201,726.073435
-111.143139,74,726.783354
-38.409338,22,726.804343
-53.384579,69,727.248538
-44.991347,33,727.27998
23.56423,201,727.888483
-35.741808,22,727.911534
-40.731823,11,727.925979
38.511131,201,728.548424
-118.540596,110,729.229682
-5.221791,201,730.02994
-90.460731,79,730.102671
17.912577,201,730.854236
-56.159673,102,731.361894
-96.429221,11,731.373934
-43.975028,33,731.407412
-83.872186,20,731.42783
-98.310086,28,731.746245
-100.953384,23,731.768053
-57.397868,72,731.83415
-40.039793,10,731.844198
-43.817258,21,732.249239
-47.224826,44,732.290348
0.549843,201,732.852816
-115.047313,142,733.682778
-103.457039,28,733.709471
-105.125367,36,733.74478
-54.350221,90,734.164906
32.21129,182,734.812632
4.986328,201,735.592448
-101.959373,154,736.178491
-6.706393,132,736.704026
-19.243499,201,737.392592
-41.329048,55,737.443844
-5.928381,201,738.137753
-39.560886,11,738.149888
44.202586,201,738.795947
-98.831414,39,739.380829
-103.388765,18,739.402835
-102.607531,45,739.446132
-40.133671,161,739.974753
-104.300015,51,740.532941
-41.611895,55,740.58726
-40.958136,11,740.599754
-30.129294,12,740.612528
-41.405057,77,741.054718
-108.287699,148,741.719183
-45.94625,45,741.765329
-47.927107,80,742.268053
11.395984,201,742.995014
-102.208031,25,743.018536
-42.066663,59,743.074579
-83.507152,186,743.656384
-28.217173,47,743.702243
-111.116018,77,744.112372
-112.937269,107,744.76685
0.731842,201,745.518068
-40.150065,10,745.528751
-41.402052,21,745.550422
-36.044942,32,746.038363
-36.205735,62,746.111293
-80.879926,105,746.62439
-63.527911,149,747.229394
-100.640456,10,747.239385
-106.364894,38,747.274875
-96.621763,29,747.668325
-93.395385,133,748.330993
-90.744006,115,748.975374
-32.957525,59,749.030399
-24.13364,12,749.042149
-25.466082,62,749.460737
-59.512669,102,749.555144
-43.348127,28,750.041304
-35.898342,43,750.081381
-30.188934,106,750.549822
-48.441553,114,751.08966
-36.202707,80,751.164596
-39.962496,11,751.175494
-3.05688,201,751.906776
-38.700308,39,751.943126
-49.348541,54,752.321355
-88.840144,191,752.993988
-100.786653,35,753.02687
-47.814131,48,753.529315
-100.224358,10,753.539164
14.914187,201,754.145677
-23.34223,22,754.749628
-33.944244,96,754.837582
-103.236933,64,755.403386
-82.838233,89,755.883641
-80.23084,109,755.982549
-110.412532,73,756.552771
-76.027744,54,756.603194
-32.948502,139,757.213517
-102.553748,19,757.23175
-40.702682,21,757.251437
-41.938175,24,757.274134
-41.113914,10,757.283816
-33.552519,64,757.617437
-102.342176,33,757.647991
-47.223608,32,757.678103
-35.835676,41,757.715824
-40.050174,21,757.993029
-38.605395,21,758.012917
-69.782174,44,758.056011
-34.50933,51,758.409089
-23.103723,37,758.443776
-89.346763,81,758.517658
-41.092739,55,758.94382
-14.465401,159,759.547757
-100.78174,10,759.557817
-25.061011,45,760.020957
-104.111364,22,760.041964
-45.739674,99,760.132186
45.204521,201,760.911104
-43.606209,21,760.930824
-102.443452,43,761.334034
-43.182121,44,761.375169
-36.885895,115,761.845685
-101.031021,33,761.879475
-42.135748,22,761.900159
-36.774164,49,762.188438
-98.939022,160,762.905143
-13.232316,178,763.488231
-106.34763,51,764.025131
-40.301802,87,764.10525
60.656623,201,764.815121
-42.205051,20,764.833953
-31.704119,39,764.870054
-38.361505,21,765.224313
-94.213307,41,765.2627
-96.386552,10,765.27251
-11.717432,91,765.739587
62.966692,201,766.435276
-47.585182,34,766.467104
-40.18592,10,766.880431
-37.013363,39,766.916397
-40.972156,21,766.936298
-40.379013,10,766.94622
-110.007403,89,767.341305
-38.248958,144,767.948763
-47.886177,43,767.988676
-33.446903,11,767.999414
-35.962813,44,768.37378
