#{"t_start": 1682030397.8749208, "env_id": null}
r,l,t
-98.543442,16,8.841551
-39.526445,12,8.84497
-88.796512,11,8.848161
-98.501568,13,8.851339
-39.38701,11,8.854015
-39.467199,10,8.85708
-64.236606,54,8.867733
-45.509985,22,8.872332
-68.429072,11,8.874991
-98.816644,13,8.878486
-109.075906,29,8.88474
-93.55716,11,8.887347
-90.275999,38,8.895099
-100.713488,27,8.901262
-98.609685,10,8.906443
-18.52659,10,8.909295
-46.278349,24,8.914679
-98.578307,13,8.91813
-52.934145,12,8.921079
-109.044071,25,8.926682
-110.177913,142,8.954865
-99.211021,12,8.958196
-39.307927,10,8.961177
-39.071044,14,8.964466
-99.572764,11,8.967142
-105.355995,30,8.973904
-39.209521,12,8.976648
-45.006086,27,8.982363
-39.532276,11,8.985002
-39.276293,11,8.988193
-91.75184,47,8.997879
-39.421227,11,9.000616
-39.485663,10,9.003095
-46.13812,21,9.008189
-78.475429,15,9.011778
-99.04159,13,9.014822
-112.943305,36,9.022962
-120.273706,39,9.031284
-38.910606,11,9.034048
-3.529198,11,9.036597
-129.114422,64,9.049336
-28.590005,16,9.053515
-39.590288,11,9.056193
11.653041,11,9.058787
-109.92552,24,9.06418
-59.360929,57,9.077109
-38.866152,12,9.080089
4.297607,24,9.085339
-99.372633,11,9.08809
-98.625907,13,9.091666
-141.383082,52,9.102268
-109.704915,70,9.115811
-56.010843,42,9.124255
-46.664807,105,9.148753
-8.007978,65,9.161923
-106.635604,23,9.16683
-98.514522,12,9.169698
-99.320568,12,9.173059
-39.308875,10,9.175561
-18.254939,13,9.17865
-115.066707,37,9.186686
-47.381509,22,9.191886
-109.90324,27,9.197886
-38.907186,10,9.200377
-147.981703,70,9.215023
-95.659749,102,9.236286
-108.775652,50,9.246684
-39.103759,10,9.249129
-97.55801,17,9.253012
-39.305312,12,9.25653
-106.057405,26,9.262074
-98.214966,14,9.265391
-78.652346,49,9.275871
-114.661451,42,9.28517
-38.972483,11,9.287965
-134.524933,108,9.310102
-53.428028,50,9.320739
-109.785452,26,9.3271
-98.826742,13,9.330386
-18.666861,10,9.333181
-99.474686,10,9.335793
-11.502164,37,9.344492
-43.039957,61,9.360614
-23.456525,24,9.366053
-39.595371,11,9.368861
-13.60797,12,9.372779
-99.207898,11,9.375659
-81.011046,97,9.395889
-97.139079,79,9.412995
-39.225464,11,9.416332
-48.859213,24,9.421785
-50.963428,22,9.426976
37.630162,16,9.430771
-98.952528,10,9.433813
-98.780076,14,9.437291
-39.366048,49,9.448029
-73.625291,10,9.450553
-110.658161,23,9.456518
-44.857811,22,9.461457
-46.144531,26,9.467768
-99.893393,45,9.47721
-48.097311,27,9.483686
-99.737856,11,9.486367
-61.574545,42,9.495651
-39.777544,10,9.498339
-28.668574,11,9.501467
-138.67961,72,9.51693
-117.963586,44,9.527284
1.916828,48,9.537371
-55.779826,32,9.54494
-48.102429,27,9.551143
-18.359877,18,9.555238
-40.328389,10,9.557939
-39.12778,12,9.561392
-170.602122,121,9.589982
-79.322773,66,9.60482
-84.983227,27,9.611079
-44.282209,43,9.620924
-98.752165,11,9.623894
-39.40326,11,9.626685
-7.838422,15,9.630297
-109.229938,18,9.63498
-97.385539,139,9.664294
-23.327027,11,9.666946
-38.582451,11,9.669634
-25.118841,89,9.688287
-39.783966,10,9.690781
-39.10696,12,9.694144
-38.907827,11,9.696778
-119.298113,35,9.704704
-38.923565,11,9.707308
-99.71074,11,9.710064
-55.261192,36,9.717812
-93.69647,11,9.721139
-34.087466,10,9.723654
-39.392402,10,9.726078
-23.42488,13,9.729213
-45.325297,27,9.735558
-16.709633,33,9.742509
-97.510565,151,9.773798
-48.242204,67,9.787242
-99.030514,14,9.790986
5.169643,26,9.796532
-124.980344,60,9.811522
-128.401905,42,9.820196
-105.6978,25,9.826089
-103.109083,12,9.828971
-99.467475,13,9.832029
-98.410766,12,9.834931
-38.269305,14,9.838724
-99.803023,10,9.841282
-39.569179,11,9.843935
-50.274908,37,9.851537
-99.300039,11,9.854867
-39.472358,10,9.857486
-38.858738,12,9.860384
-39.014944,10,9.862816
-58.253647,67,9.877414
-39.344665,11,9.880303
-93.562643,10,9.882716
-132.050751,55,9.894191
-101.345132,20,9.899186
-17.622528,15,9.902696
-98.765588,11,9.905311
-99.810849,16,9.909041
-110.26153,25,9.915097
-52.570584,34,9.922479
-103.562316,34,9.930006
-46.805287,25,9.935253
-188.018966,151,9.965338
-109.92923,38,9.973576
-136.29779,55,9.984517
-53.52292,41,9.992866
-47.934885,27,9.999039
-38.845118,57,10.010794
-99.079732,10,10.013254
-110.845186,32,10.01989
-39.517434,13,10.023476
-38.580107,11,10.02892
-45.829141,25,10.034594
-163.429982,103,10.055567
-58.28197,33,10.063491
-93.824825,12,10.066301
-47.227914,35,10.073558
-54.368172,48,10.084017
-98.462015,13,10.087699
-98.989268,10,10.090138
-39.31388,10,10.092618
-132.102234,53,10.103351
-144.451157,74,10.118631
-33.972783,30,10.12502
-98.851167,10,10.127538
-103.860963,25,10.132939
-18.692181,66,10.147388
-53.29117,41,10.156183
-55.260423,39,10.164445
-98.084524,88,10.18206
-103.045776,45,10.192791
-98.844147,11,10.195513
-58.251318,12,10.198343
-38.871386,14,10.201609
-115.459359,26,10.207727
-107.370742,37,10.21533
-154.804648,97,10.234821
-94.858331,61,10.25038
-98.993353,10,10.253706
-98.87299,10,10.256709
-114.875047,43,10.266649
-38.946294,15,10.270463
-63.69807,151,10.304841
-130.804496,65,10.319619
-73.641536,10,10.322414
-39.023896,13,10.325807
-93.354355,25,10.332038
-39.434342,12,10.335134
-38.78882,11,10.338
-116.099383,73,10.354309
53.738665,38,10.363486
-118.016104,40,10.372837
-46.236628,25,10.37856
-38.660271,10,10.381094
-99.876372,12,10.384343
-99.705221,11,10.387014
-90.927338,93,10.405578
-98.8753,12,10.408653
-99.265228,10,10.411705
-107.989411,14,10.415065
-81.961467,30,10.421934
-129.209476,54,10.433347
-38.323944,14,10.437083
-109.494995,29,10.443122
-38.877569,12,10.446077
-105.185824,17,10.449729
-98.263479,91,10.468383
-39.407995,13,10.471359
-38.904885,10,10.473879
60.781947,34,10.483938
-19.997424,84,10.502167
-77.426454,124,10.527553
-155.838105,103,10.548865
-40.232001,14,10.55221
-66.317613,51,10.563004
-105.797341,17,10.566972
-44.952806,23,10.572082
-106.609359,20,10.576731
-38.74343,11,10.579786
-83.546694,26,10.586091
-136.330782,63,10.598971
-38.761,10,10.601492
-103.337909,18,10.605977
-113.879551,39,10.614035
-123.426408,56,10.625252
-98.938371,12,10.62831
-99.415988,12,10.631491
-139.578554,61,10.64398
-104.468936,23,10.649225
-101.021557,100,10.669917
-38.896318,16,10.674198
-73.293588,12,10.677208
-99.822141,10,10.679775
-61.430075,50,10.690587
-105.079562,15,10.697409
-58.150472,40,10.70624
-38.736594,10,10.709234
-39.224492,12,10.712312
-68.823754,11,10.71552
-67.705946,55,10.727848
-38.994206,10,10.73038
-118.030018,35,10.737333
-39.118476,10,10.740457
-86.651,69,10.754946
-108.139811,22,10.760239
-98.455091,13,10.763363
-28.488599,24,10.768966
-99.017055,10,10.771491
-24.540718,23,10.776684
-58.497382,11,10.779247
-39.076836,12,10.782617
-88.612277,11,10.785466
-109.522122,31,10.792046
-108.284364,27,10.797743
-49.534192,60,10.810395
-102.387003,25,10.816426
-85.469649,79,10.832756
-99.387509,11,10.835363
-99.060488,11,10.838562
-126.584786,51,10.849226
-78.683931,10,10.851621
-39.016301,12,10.854452
-39.921815,10,10.857371
-57.369728,42,10.865798
-69.836872,110,10.887892
-2.787501,38,10.895915
-100.332048,13,10.89941
-99.163771,10,10.901897
-38.423197,12,10.904698
-99.068222,10,10.90723
-64.632767,55,10.918514
-30.592267,35,10.929232
-99.510713,10,10.931691
-99.286147,10,10.934116
-98.675123,13,10.937594
12.248657,25,10.943646
-115.687326,35,10.950975
-87.736323,78,10.967086
8.335134,37,10.975442
-92.468884,17,10.979656
-98.986828,11,10.982358
-39.4861,12,10.985435
-93.526415,11,10.988609
-65.276262,52,10.999679
-98.85789,10,11.002145
-110.644898,36,11.009661
-113.015845,47,11.019755
-80.159322,66,11.033707
-109.068951,29,11.040303
-53.163058,33,11.047398
-40.304419,19,11.052074
-28.695466,10,11.05452
-60.329345,43,11.06366
-58.199322,81,11.080231
-39.016645,10,11.083333
-98.625277,12,11.08634
-50.354936,23,11.091993
-90.635779,71,11.106244
-97.909501,18,11.110855
-52.718593,39,11.118865
-39.440105,11,11.121507
-39.546666,10,11.124159
-92.483415,29,11.130985
-99.475714,11,11.133792
-83.58335,10,11.136258
-38.556725,14,11.139459
-53.585382,34,11.149676
-50.183173,22,11.154983
-39.181488,11,11.15833
-38.867103,11,11.161146
-109.204787,22,11.166578
-39.638757,10,11.169046
-114.16201,41,11.177211
-60.356389,40,11.185671
-169.163767,121,11.210275
-67.210999,65,11.223918
-32.900051,41,11.232586
-99.013666,11,11.235402
-59.724385,40,11.244834
-18.776724,10,11.247459
-116.988181,47,11.257447
-38.802481,13,11.261117
38.590579,135,11.289734
-105.539225,71,11.304136
-90.318326,38,11.312918
-118.594126,36,11.32048
-39.567914,10,11.323667
-50.399589,34,11.330999
-127.386737,54,11.342615
-99.139419,10,11.345092
-48.404324,28,11.351733
-102.439252,34,11.359081
-124.959738,62,11.375505
-112.571879,27,11.381636
-39.899955,11,11.384838
-110.373381,25,11.390629
-99.3303,12,11.393977
-45.806301,29,11.400668
-28.072218,33,11.408391
-51.758731,34,11.415857
-38.891147,10,11.418492
-99.921011,11,11.421282
-38.987015,12,11.42478
-120.694372,37,11.432949
-64.766397,55,11.444516
-99.36983,11,11.447092
-118.504564,60,11.459767
-39.130151,10,11.462256
-33.056589,26,11.46779
-99.775125,11,11.470422
-39.86924,10,11.473366
-106.229339,25,11.478777
-12.440089,37,11.487158
-18.278329,11,11.489838
45.691465,53,11.501319
-38.633926,12,11.504158
-28.71273,12,11.506933
-29.650655,38,11.514913
-39.697326,12,11.518193
-98.341047,17,11.521934
-108.346909,74,11.537542
-90.810607,48,11.548096
-99.187806,10,11.551134
-113.208205,25,11.556715
-129.7257,79,11.573106
-45.355251,27,11.579186
-38.073095,13,11.582731
-99.579725,11,11.585455
-101.794518,68,11.60288
-39.214245,14,11.606274
-118.359361,39,11.615201
-44.225022,22,11.620112
-39.111569,12,11.623089
-99.688513,15,11.626727
-76.771635,37,11.635059
-38.933663,10,11.637468
-122.990954,42,11.645989
-40.772563,86,11.663635
-33.897472,11,11.666749
-100.092848,10,11.669343
-118.911119,59,11.681663
-103.289626,13,11.684703
-115.233513,29,11.691005
-151.668555,87,11.709008
-99.284947,10,11.711674
-73.237259,11,11.714414
-113.84287,34,11.722442
-38.781921,11,11.725735
17.362052,13,11.729145
-105.040789,30,11.735629
-127.504858,60,11.748783
-90.525171,151,11.780655
-39.244822,13,11.783841
-99.20667,12,11.786932
-124.632697,43,11.796783
-39.618653,11,11.799519
-135.445966,136,11.831023
-120.511782,50,11.842374
-39.0757,10,11.845302
-99.081029,10,11.847728
-42.686701,51,11.85866
-50.242536,28,11.864919
-47.000367,25,11.870968
-30.57254,61,11.884122
-70.35984,61,11.89712
20.048781,26,11.902861
-107.774295,16,11.907076
-34.146479,31,11.913718
-98.985752,13,11.916801
-98.878116,11,11.919436
-88.822877,11,11.922689
-98.771144,12,11.925703
-99.41781,10,11.928084
-39.11068,11,11.930858
-73.604318,94,11.950349
-112.490999,36,11.958361
-44.593207,22,11.963084
-44.731098,27,11.96897
-46.751592,28,11.975421
-39.042072,11,11.97802
-60.896974,68,11.992054
-99.401241,10,11.994426
-70.889872,24,12.000039
-52.375056,63,12.012713
-40.413298,23,12.017579
-38.658813,14,12.020648
-36.236182,45,12.030479
-83.977317,10,12.032988
-108.166847,22,12.038182
-140.672858,79,12.057783
-102.036777,24,12.063585
-108.11807,18,12.067778
-48.83557,40,12.076178
-38.398566,12,12.079057
-107.749536,27,12.085443
-82.005199,44,12.094622
-31.690712,118,12.118585
-150.881564,74,12.133779
-64.320117,51,12.145666
-98.549952,10,12.14838
-61.219095,27,12.154526
-138.564597,90,12.174627
-48.732345,58,12.187615
-51.69101,21,12.192883
-93.528139,11,12.195682
-99.057617,12,12.198707
-64.404975,70,12.214842
-105.698349,20,12.219868
-59.730059,70,12.235703
-128.578196,42,12.245136
-77.005223,27,12.251796
-115.08794,49,12.262432
-29.555546,83,12.767123
-39.547796,69,12.837112
-50.173929,127,12.965188
-19.314142,112,13.082657
-98.891517,26,13.108219
-9.375652,151,13.257386
-37.547596,58,13.319133
-123.139854,148,13.466784
-44.151474,110,13.57133
-49.879812,95,13.659755
7.114991,95,13.754109
-28.257647,22,13.776694
-19.157845,47,13.848349
-28.343289,20,13.879472
-40.180586,27,13.924538
-8.916783,91,14.04089
-26.817985,85,14.131758
-37.759668,34,14.16429
-109.922706,135,14.284758
-116.135384,74,14.358618
10.232093,151,14.513384
-77.878805,103,14.625757
-99.950071,29,14.658779
-28.555762,18,14.676405
-65.235539,63,14.743536
-39.074009,51,14.797087
-12.598309,39,14.843421
-134.759922,147,14.995245
-76.809727,67,15.066734
-98.14954,48,15.116749
91.346141,151,15.275033
-108.064506,137,15.408934
-15.127047,151,15.561883
-100.642819,30,15.592298
-97.833242,69,15.667431
106.578845,151,15.81866
-101.186404,51,15.872871
121.189482,151,16.023386
-39.630518,13,16.036667
-98.565619,53,16.09052
-100.137673,21,16.114086
-99.151644,10,16.123093
-17.874969,27,16.151938
5.508964,125,16.2726
-78.146638,52,16.320518
-53.724371,122,16.436161
-39.829938,45,16.479014
-32.144129,40,16.514734
-100.311581,62,16.568958
-18.926738,12,16.580113
-43.609466,87,16.660115
-43.01959,61,16.715827
127.985445,133,16.891338
-99.341616,34,16.931228
92.723568,151,17.096893
-75.977046,43,17.137321
-88.008213,63,17.193694
-100.342213,40,17.232022
-23.668214,75,17.306799
-98.675868,85,17.394875
-30.097093,56,17.455315
-100.073888,79,17.544935
-68.553004,117,17.674706
0.750265,151,17.825663
-0.189697,54,17.880882
-75.399995,72,17.960995
95.020374,151,18.126593
-99.7156,49,18.179361
-38.74431,79,18.253734
124.194293,151,18.400123
-99.239112,41,18.438739
-99.394185,61,18.494227
67.106289,151,18.627901
-97.192691,61,18.688617
-107.645578,100,18.786433
-102.556331,70,18.853775
5.221356,60,18.924803
-22.643285,27,18.954507
104.573289,151,19.109601
-76.632026,79,19.187249
-74.860281,93,19.283904
-83.164614,87,19.372822
-31.348205,139,19.511406
19.080001,107,19.608614
-99.11686,107,19.711307
-100.551431,75,19.778196
-38.222174,104,19.884499
-0.402294,126,20.004301
60.792732,151,20.146162
-87.733002,79,20.216092
-40.16943,12,20.228106
-2.027828,112,20.331688
-97.457598,47,20.376521
-87.896572,129,20.491815
-101.974437,38,20.528991
9.072609,49,20.57181
5.364366,79,20.642928
-99.538691,28,20.669369
-100.629351,23,20.692752
-96.640546,111,20.791969
-41.574189,132,20.919852
-21.498052,114,21.024317
-33.605316,125,21.140141
49.015741,63,21.198769
-105.859861,38,21.231367
50.347284,151,21.369001
1.04419,81,21.442684
85.492015,151,21.581079
-108.875841,104,21.67836
83.762939,151,21.829464
26.81919,151,21.96815
-3.961171,141,22.095181
-3.391428,151,22.235184
-44.447062,103,22.327161
-98.275355,23,22.349566
-101.289152,20,22.368345
-32.734881,43,22.408114
-18.926096,12,22.419785
-18.666184,18,22.4359
-99.946816,16,22.451012
60.521599,151,22.585472
-61.295613,44,22.625302
-39.755113,11,22.63728
-66.93922,91,22.733138
-101.043657,53,22.779907
-42.356315,27,22.805338
-101.202217,69,22.869138
-99.889948,17,22.885161
-75.812666,87,22.966357
16.083953,105,23.060691
-43.579315,78,23.135774
-76.915323,62,23.196469
-26.465011,41,23.232253
-98.029714,40,23.267139
-77.84768,30,23.296046
-100.774193,58,23.347096
-100.635531,32,23.376362
-37.909922,47,23.419321
-77.375742,45,23.460748
-77.452328,52,23.508586
-98.294012,38,23.544825
-71.677749,120,23.660868
-38.891594,16,23.677073
-21.538192,116,23.782567
-17.952136,26,23.805752
-111.329288,103,23.900215
-39.942575,24,23.923301
-103.511871,73,23.991767
-105.517876,51,24.038672
44.122425,151,24.179009
-36.034826,47,24.224043
-76.886885,65,24.283753
-76.993297,130,24.400045
-107.496113,110,24.496546
-102.756952,51,24.549811
126.885016,151,24.686692
-67.438108,30,24.714501
-28.685063,21,24.733759
-64.312572,146,24.866959
-101.086766,38,24.900556
-84.852214,89,24.981883
-39.018645,13,24.995217
-87.664618,62,25.050948
-104.646113,76,25.119234
18.032656,151,25.257931
-71.383134,51,25.3036
-75.334154,97,25.392767
64.4978,151,25.560002
-99.999683,14,25.572985
-102.447539,39,25.61635
-99.353124,19,25.63795
-86.86491,130,25.766182
-103.01595,47,25.8176
2.916288,38,25.858809
85.795138,151,26.018749
-40.722415,25,26.045166
-39.925169,13,26.060528
-46.25364,86,26.145021
-100.302348,122,26.276072
-66.550515,143,26.421093
49.335237,151,26.580424
-39.746164,11,26.593377
-29.495316,66,26.661361
-98.090148,39,26.699701
-10.6204,103,26.791529
-65.456421,71,26.854928
-90.912986,103,26.944046
25.222353,151,27.091012
-94.206361,25,27.118696
-39.181972,11,27.131775
-0.30008,87,27.218583
-17.55042,123,27.332623
100.260023,64,27.395345
-65.236118,64,27.457715
-28.33698,89,27.5394
-100.409639,29,27.565094
-97.238788,147,27.704971
-99.548257,14,27.717291
-39.158428,11,27.729079
3.267238,38,27.764621
87.926526,151,27.900167
28.954285,151,28.039775
-98.855004,53,28.08794
-99.309262,21,28.108782
55.74203,151,28.245707
-41.019358,51,28.292798
16.958175,151,28.435937
-77.930481,50,28.479545
-76.507976,43,28.517879
-103.995663,130,28.635845
24.524032,151,28.774585
-42.651023,95,28.860826
-18.16379,19,28.878705
-5.307131,120,28.985165
-99.143548,32,29.01722
100.189182,151,29.165337
-28.912016,12,29.178119
2.2945,104,29.290341
-99.212823,29,29.326658
140.670184,151,29.490356
-73.241252,20,29.512527
-12.285505,151,29.67012
-100.57557,42,29.714657
-58.833622,35,29.751903
-103.020018,46,29.802805
-97.942602,34,29.84459
-14.139482,110,29.959479
43.440206,151,30.114893
-76.995461,54,30.169662
-76.451085,103,30.274001
-39.81762,23,30.297957
-31.712825,142,30.434961
-83.12999,24,30.458524
12.324212,151,30.615939
3.292462,40,30.659542
-99.724641,11,30.672871
-17.059841,36,30.712701
-39.014082,65,30.777874
-64.280689,134,30.916634
25.228487,151,31.107795
-103.846105,101,31.222306
-88.074551,108,31.346444
-22.312309,146,31.523782
-102.732641,89,31.632338
-40.041257,77,31.727292
-56.035992,66,31.807796
-28.696772,18,31.83175
-56.465091,37,31.870056
-7.42515,114,31.997163
1.543422,151,32.190078
-77.131386,49,32.253408
43.150347,151,32.391286
-10.395646,151,32.529722
74.734451,151,32.677575
-38.046237,33,32.708036
-100.978556,64,32.76573
-99.786631,20,32.784362
-87.578252,32,32.813937
-99.971776,16,32.830006
-37.435924,31,32.858994
5.9554,151,32.994641
-38.189958,34,33.026497
-93.30662,68,33.091279
-76.619086,72,33.159104
31.703063,151,33.297989
-77.198343,70,33.361342
-6.786649,132,33.482218
-8.086553,82,33.564562
16.925758,151,33.704633
21.453215,151,33.842647
-74.889955,95,33.931922
20.56561,151,34.072338
-5.846987,151,34.210729
-2.196086,151,34.3447
21.749905,151,34.492818
-58.376826,80,34.56572
-39.737695,44,34.606118
7.523778,151,34.75182
-99.767061,38,34.786118
-40.938907,78,34.857148
27.824973,151,34.991541
-68.504843,74,35.060292
-2.142826,27,35.086189
-98.565908,28,35.112256
-37.558894,70,35.177639
2.059218,151,35.314054
-38.16968,37,35.346851
-12.111973,151,35.494655
-7.410556,151,35.632761
-55.200867,143,35.765949
-64.418884,60,35.82117
-98.164025,36,35.855254
-4.441172,151,35.993593
67.359861,151,36.133802
-107.901933,143,36.267188
41.569812,151,36.408833
-46.936247,32,36.440825
-99.40093,30,36.470303
-82.375946,60,36.527133
44.465069,151,36.670484
-39.847937,14,36.682511
-39.168555,18,36.699616
71.35286,151,36.836133
-99.423084,82,36.912566
-39.193082,17,36.927432
-99.473417,10,36.938122
13.628084,131,37.054508
-106.899547,90,37.146359
-93.283959,65,37.20569
-40.615488,19,37.224725
6.07085,151,37.37078
-16.180406,53,37.419123
-99.532797,45,37.459682
-18.806255,67,37.520759
-39.77529,25,37.544819
121.22588,151,37.694128
-86.831104,101,37.80583
-40.037756,27,37.836319
-93.017854,83,37.928603
162.359568,151,38.080925
-104.120628,65,38.14147
-86.307187,110,38.246281
-100.144036,23,38.270028
-18.599225,15,38.284321
-99.33948,29,38.311773
-38.021156,65,38.370067
-105.791853,73,38.436108
-29.964092,95,38.520615
3.954501,87,38.606548
-86.113765,71,38.677767
-0.114456,151,38.82427
-76.818426,47,38.868633
60.420757,151,39.01191
-60.522494,67,39.074114
-100.1507,65,39.132576
-79.345367,75,39.210119
99.917723,151,39.358793
-49.243942,131,39.491766
-34.329265,12,39.504419
-39.13851,27,39.532252
-80.444466,130,39.663265
-38.746622,31,39.695645
52.092775,151,39.840575
-81.682551,118,39.948183
-111.268953,72,40.020797
1.855525,151,40.183834
-28.831962,27,40.213559
21.428896,90,40.303905
39.86382,151,40.475524
-98.944007,44,40.517029
89.377725,151,40.661051
18.334604,83,40.73716
-58.500485,76,40.8081
-24.318874,72,40.874686
-29.851221,58,40.928309
31.925489,151,41.087301
-44.790286,111,41.200027
-2.755087,25,41.22416
95.282951,151,41.372313
-4.657963,123,41.481663
-95.080979,61,41.538158
-88.826795,25,41.560714
-34.874136,66,41.621266
-39.834955,21,41.642272
62.01622,151,41.775633
-43.396028,38,41.811733
8.278153,151,41.948702
-99.563854,14,41.960021
50.552823,151,42.097875
-53.601118,92,42.193945
-17.216107,42,42.232645
11.986099,151,42.375521
-56.091343,141,42.512344
-18.542467,99,42.603247
-16.699152,49,42.650786
-0.149329,151,42.790806
23.442955,151,42.931223
-67.54923,145,43.068609
4.976801,151,43.20982
-42.422833,54,43.257317
-91.779546,54,43.310337
21.74178,151,43.447048
-51.356976,107,43.543962
-71.658597,103,43.639591
-110.098425,52,43.687989
-81.209797,69,43.750898
-16.378254,41,43.791533
-33.246951,36,43.825916
54.257064,49,43.869805
20.492133,151,44.010441
-79.902635,105,44.103354
30.043165,151,44.238139
-86.823485,44,44.278419
248.466686,151,44.413449
-36.994827,66,44.474943
-100.788158,65,44.532328
-8.196398,151,44.673589
-55.868372,61,44.728676
-77.59968,34,44.761011
31.413254,151,44.90616
-81.451219,144,45.035802
-8.515838,142,45.163278
-90.244761,54,45.211989
26.598635,151,45.354346
-37.551695,30,45.385578
-39.099357,16,45.400623
-95.993654,79,45.471226
43.525561,151,45.608319
38.018911,151,45.750756
-99.886647,16,45.765765
-42.083845,28,45.793618
-92.65471,76,45.874429
-107.027295,134,45.992892
-112.102064,57,46.046738
-38.211646,60,46.106512
-30.708797,107,46.20224
25.887982,151,46.344906
75.574234,151,46.48119
-42.393508,76,46.551511
-71.714082,54,46.599786
35.248559,151,46.739391
-51.938901,122,46.857224
-99.248875,29,46.884111
-97.02169,76,46.952861
11.956341,151,47.08689
-82.281128,30,47.112491
-10.475134,62,47.170212
-43.03426,47,47.212388
33.247478,151,47.354062
-6.201474,78,47.425603
-57.378558,74,47.493177
-107.157044,102,47.587043
-36.15177,78,47.656677
-39.405915,10,47.669795
23.883696,151,47.809717
43.941973,151,47.964655
-38.805796,20,47.983279
-0.920699,151,48.129597
-18.082011,151,48.265232
-99.85061,13,48.277237
6.921553,151,48.416857
-96.063489,49,48.460482
-38.566562,26,48.484049
-7.750436,151,48.636813
36.764098,151,48.77329
-41.215336,97,48.860682
-0.686088,64,48.920732
-96.500229,129,49.037503
-9.281055,151,49.176594
-2.395592,151,49.327575
31.663094,151,49.465805
-40.830695,49,49.509608
-69.450798,122,49.625458
-102.601019,52,49.675595
-41.910711,36,49.709558
3.724318,151,49.851753
-91.495012,59,49.906697
-50.288228,70,49.969754
57.925642,151,50.108503
-101.100252,34,50.14133
7.471179,38,50.174558
-1.472387,151,50.327203
-12.582815,95,50.425902
47.25421,151,50.586549
-23.220853,21,50.611987
-109.021908,76,50.693593
-38.579269,23,50.715638
-79.913312,93,50.809962
-99.212544,12,50.822997
-22.54229,111,50.935564
6.333675,151,51.0861
-56.189327,71,51.156574
-98.78453,28,51.184317
92.917717,151,51.345546
-97.54572,36,51.380799
-60.641456,143,51.526017
-69.310433,82,51.619904
-6.557813,48,51.671962
4.910132,100,51.775815
-93.289031,80,51.858811
-6.215007,151,52.006659
-33.391906,42,52.04579
-101.337765,77,52.1173
-3.574283,151,52.262668
73.578447,151,52.411574
-92.816603,52,52.463346
-3.45578,151,52.61431
-34.063033,20,52.633931
-90.82541,125,52.758429
5.5564,151,52.91347
-7.071259,151,53.053054
-102.244809,37,53.09107
-87.944771,32,53.121046
-88.419364,65,53.185107
-3.90572,151,53.344103
-71.268593,65,53.408671
-70.643337,61,53.467392
119.065725,151,53.619411
-2.815463,151,53.765209
-78.627814,14,53.77753
44.640943,151,53.920103
64.16586,151,54.063496
-7.624015,151,54.202937
41.266665,151,54.341869
-41.22062,27,54.365883
23.633361,151,54.502713
73.40684,151,54.646737
-77.623241,101,54.745351
33.00153,151,54.884723
-37.974886,127,55.003835
-4.143328,151,55.141726
-8.907102,151,55.283265
83.221049,151,55.424954
51.089281,151,55.565718
12.057117,151,55.705415
-41.103257,117,55.809017
-113.717369,92,55.8909
-24.198603,151,56.022326
-112.680009,94,56.104317
-6.129966,86,56.179935
-16.669647,151,56.315632
-101.334685,77,56.385339
-119.365269,148,56.520262
-35.567324,143,56.650976
-35.573287,71,56.714113
-74.16177,25,56.738431
14.766797,151,56.877295
36.491079,151,57.014745
-97.029135,41,57.050471
-28.946376,15,57.06468
43.461572,151,57.198164
-102.784228,50,57.247926
143.467312,151,57.385876
-101.021693,66,57.447773
-18.535084,18,57.465393
-29.778465,51,57.5135
-102.646299,51,57.561526
-15.4964,151,57.702753
7.353557,55,57.753091
-93.394706,26,57.778749
0.575858,81,57.851835
22.99547,151,57.989065
-97.509811,33,58.020742
-99.570869,11,58.031811
40.773562,151,58.175161
-99.791737,26,58.201411
67.274374,151,58.340726
-7.522701,151,58.478078
-38.654048,20,58.496828
-95.644589,87,58.576641
57.807841,151,58.717716
-108.854222,22,58.737359
-49.674733,123,58.852357
-110.651989,146,58.988719
53.227868,151,59.131777
-39.06005,47,59.174093
-38.955047,12,59.185157
-110.930521,64,59.249855
39.266633,151,59.397171
-8.981888,151,59.543151
-97.246399,63,59.600546
-34.09022,13,59.614812
30.417192,129,59.736915
-94.840061,54,59.788382
-39.328162,22,59.810318
-73.171854,130,59.932041
35.530843,151,60.081099
32.86633,151,60.232409
16.595945,151,60.374497
-99.282637,46,60.416972
75.384776,151,60.570473
-14.350288,79,60.657491
-39.79883,13,60.67047
-99.036142,21,60.689582
-82.819197,72,60.759144
34.499824,151,60.901523
107.778932,151,61.057938
175.966334,151,61.202762
-98.985207,25,61.231063
-98.910628,28,61.258373
-38.428768,26,61.282704
-89.00467,12,61.294671
-89.120442,70,61.366451
1.350782,112,61.472424
-98.870715,25,61.49509
214.911156,151,61.634327
-6.205893,151,61.767604
4.551823,103,61.858512
27.200348,151,62.019344
-33.820099,22,62.039131
-15.786935,124,62.1602
-97.867735,41,62.201268
-34.596435,20,62.219951
-63.530789,135,62.352053
-6.344748,151,62.492092
-100.773573,39,62.529821
-37.733099,80,62.617962
-31.381441,114,62.726337
18.811785,151,62.879809
63.426786,151,63.039596
-98.702093,17,63.0561
111.346899,151,63.201937
50.429974,151,63.344276
-113.383116,69,63.407542
133.993068,151,63.547759
-18.285656,151,63.683957
-18.113783,151,63.821469
-111.625169,52,63.867207
