#{"t_start": 1681904220.3123646, "env_id": null}
r,l,t
-137.687443,61,929.84446
-139.485615,57,929.899676
-125.801576,121,930.391519
-123.018793,44,930.434732
-138.114346,76,930.862094
-134.208671,56,930.916146
-126.776874,107,931.358646
-116.772209,69,931.826697
-133.039968,64,931.888479
-133.620923,110,932.350564
-128.962824,61,932.785217
-114.211231,175,933.525058
3.579862,201,934.132971
-125.446762,92,934.739931
-140.185471,186,935.432229
-124.182725,72,935.501163
-136.613883,54,935.937703
-123.701208,60,935.995699
-133.266192,55,936.412022
-121.895526,186,937.148382
-0.327006,201,937.846641
8.560874,201,938.602758
-118.99609,62,939.061082
-125.416631,115,939.171452
-125.822863,46,939.765099
-114.349611,121,940.314272
-112.372025,171,940.957803
-117.626522,176,941.652126
-127.892827,133,942.361996
-137.380555,181,943.099697
8.608232,201,943.817168
-128.902176,53,943.868432
-131.299293,22,943.890342
-123.627881,132,944.347699
5.560518,201,945.078793
-135.797499,130,945.685478
-115.464486,152,946.324927
-131.622415,60,946.382422
-126.113173,101,946.842793
16.985119,201,947.547451
-11.743303,201,948.249103
-108.518803,114,948.911109
-51.366926,193,949.711795
-123.157802,122,950.32787
-2.456051,201,951.03884
-119.814093,115,951.578151
-68.953726,201,952.314481
10.673487,201,953.007437
-120.888122,123,953.616636
-138.825087,41,954.138864
-129.229665,82,954.218177
-113.355998,65,954.6825
12.666339,201,955.347405
-128.113904,185,956.159461
-131.166302,163,956.837709
-5.358882,201,957.53619
0.670625,201,958.300777
2.329948,201,959.008495
-9.846202,201,959.657853
-7.324315,201,960.448578
-0.842368,201,961.090183
-121.016354,63,961.700574
-130.358055,61,961.760815
-0.905824,201,962.445562
-133.94918,41,962.485913
-15.502259,201,963.134938
-132.207628,53,963.18684
5.728286,201,963.826897
-38.62594,143,964.408829
-4.687142,201,965.122882
-114.984994,169,965.846663
-130.48945,160,966.461979
-122.414316,74,966.955051
-126.416076,94,967.046739
-147.649589,188,967.769984
3.993015,201,968.40027
22.440922,201,969.293731
-54.435154,132,969.834456
-122.751359,55,969.888344
14.780183,201,970.587841
26.104079,201,971.287212
-131.104343,20,971.30738
9.669223,201,971.977265
20.859502,201,972.800369
-135.555139,59,972.858865
1.822845,201,973.530284
-14.133013,201,974.213208
10.857265,201,974.937835
-134.967841,90,975.444484
12.942313,201,976.16106
14.516959,201,976.972518
-7.449529,201,977.660169
-130.273789,82,977.745341
0.781619,201,978.485193
13.449507,201,979.166029
-17.933564,201,979.928359
-20.706928,201,980.525547
-8.482476,201,981.382723
-134.988407,154,981.9299
-9.837621,201,982.61272
-10.25902,201,983.316733
7.651436,201,984.158237
-12.232153,201,985.004021
-16.303104,201,986.043083
-129.121937,25,986.069869
21.37777,201,986.762436
-125.522982,78,986.83685
-125.923989,114,987.315948
-125.522483,66,987.841089
-7.952524,201,988.474181
-10.950454,201,989.372935
-8.29693,201,990.062899
3.03166,201,990.817693
7.409605,201,991.558021
19.37854,201,992.274641
3.448556,201,993.074234
8.083322,201,993.743568
-6.011658,201,994.580436
0.677954,201,995.28566
14.076171,201,996.020317
-15.32222,201,996.770475
-11.935567,201,997.414299
4.16865,201,998.222461
-143.237952,113,998.765705
6.270786,201,999.479738
-135.786337,61,1000.038153
-131.428081,59,1000.096116
-135.495451,58,1000.53772
-139.312337,103,1000.645083
21.001366,201,1001.420858
-134.855627,58,1001.476706
-128.297513,78,1001.971119
-4.674019,201,1002.677798
-149.218041,120,1003.340575
-1.098907,201,1004.109899
-13.53233,201,1004.84579
-127.364672,44,1004.888325
-116.100035,98,1005.293025
-3.320951,201,1005.934943
6.068902,201,1006.709048
-129.784942,65,1007.165841
-6.322232,201,1007.952662
-5.415126,201,1008.639647
-129.467581,62,1008.699397
-136.123239,87,1009.155103
-130.177823,161,1009.787585
-8.371375,201,1010.458679
10.715281,201,1011.184599
-6.869783,201,1011.950015
-135.291378,72,1012.018752
22.527366,201,1012.703183
-2.974505,201,1013.322779
-125.829209,50,1013.959009
-11.958034,201,1014.535507
6.705011,201,1015.418145
-11.027067,201,1016.103435
4.043731,201,1016.804142
-10.818358,201,1017.502093
15.135749,201,1018.151076
7.164108,201,1018.948419
-121.46162,107,1019.499633
-135.52061,70,1019.566437
25.423579,201,1020.212928
1.013436,201,1020.867023
-124.692217,51,1021.443552
-16.46502,201,1022.066873
-62.500356,26,1022.620661
2.903285,201,1023.344501
30.84416,201,1024.10023
10.709469,201,1024.766715
-6.865477,201,1025.500415
15.646966,201,1026.120097
-135.58403,170,1026.932796
-9.5617,201,1027.631238
3.543857,201,1028.436277
6.321383,201,1029.054178
-13.215805,201,1029.936458
-2.061425,201,1030.623296
-1.655277,201,1031.365857
-140.163142,57,1031.827916
-127.197688,147,1032.527265
-0.158498,201,1033.165478
13.970369,201,1034.001117
6.360846,201,1034.609408
-2.368099,201,1035.454412
1.349034,201,1036.139405
-135.224358,81,1036.217515
5.636572,201,1036.885651
27.352241,201,1037.540485
-10.443796,201,1038.324175
-141.35083,196,1038.911623
-7.62328,201,1039.755589
-8.04917,201,1040.451345
9.109132,201,1041.142037
-47.385787,87,1041.649896
-2.03385,201,1042.261574
-3.444862,201,1043.126001
-20.441966,201,1043.815074
12.760506,201,1044.582204
-5.954369,201,1045.290489
-129.415337,73,1045.362964
1.690174,201,1046.044939
5.151578,201,1046.625961
-129.025249,25,1047.185932
-117.668775,196,1047.893109
-14.387902,201,1048.603197
0.167272,201,1049.29741
-14.910282,201,1050.080785
-4.955931,201,1050.699153
-7.487825,201,1051.583369
1.553487,201,1052.270485
-131.741653,84,1052.352761
-10.141481,201,1053.059404
26.825963,201,1053.687728
-5.598699,201,1054.462786
-3.093507,201,1055.156609
-127.062904,48,1055.203777
1.070789,201,1055.828472
-136.552314,142,1056.686617
-141.744224,163,1057.356272
15.718176,201,1058.001941
-119.742368,168,1058.814609
-6.557066,201,1059.506878
-139.759407,53,1060.04182
4.786063,201,1060.777062
-16.450164,201,1061.571657
-16.231557,201,1062.24507
0.532194,201,1063.035824
20.464336,201,1063.722642
14.05159,201,1064.45804
-16.00135,201,1065.157507
-11.802193,201,1065.821925
-6.562189,201,1066.604051
11.35675,201,1067.230867
-2.322251,201,1068.032926
41.064483,201,1068.727978
5.332682,201,1069.463171
-12.991645,201,1070.192376
-131.322035,84,1070.271877
-2.108072,201,1071.003308
9.482241,201,1071.589075
19.936712,201,1072.451132
-1.551249,201,1073.151628
-2.649329,201,1073.85208
-127.060049,157,1074.456468
-131.32404,38,1075.052068
16.719155,201,1075.700213
0.172545,201,1076.482036
-118.355796,139,1077.01079
10.59704,201,1077.698039
-139.128278,68,1077.762994
-9.420375,201,1078.441444
-2.586086,201,1079.145424
15.642887,201,1079.872711
-4.69257,201,1080.494699
-125.275003,146,1081.138978
14.628012,201,1082.046659
3.343854,201,1082.762311
34.803103,201,1083.511357
-115.342514,125,1084.057566
-127.930171,134,1084.593927
-132.628036,20,1084.614022
-12.243046,201,1085.361454
57.614838,201,1086.055947
-123.166161,154,1086.744538
-126.679835,83,1086.823438
-132.520938,85,1087.349134
-124.919657,175,1087.920932
-128.066302,99,1088.556087
-118.185374,67,1089.029072
7.32315,201,1089.698864
-128.712731,92,1090.230391
-129.700159,104,1090.721967
-106.146914,68,1090.787696
-133.444708,21,1090.808205
-125.830061,68,1091.275295
10.643237,201,1091.981109
-137.60944,62,1092.041409
-128.599349,108,1092.524065
-127.589542,91,1093.012941
-132.474431,52,1093.063326
-135.361621,76,1093.489656
-91.394402,93,1093.582556
-30.195222,173,1094.32072
-129.491668,29,1094.349178
-137.258024,185,1094.916213
-101.916066,71,1095.499021
-123.565555,32,1095.530383
-119.570068,51,1095.89386
-86.803605,89,1095.978279
-131.628416,84,1096.501718
-131.639092,90,1096.985126
15.998254,201,1097.682711
-102.546952,93,1098.207363
-135.273071,94,1098.699965
-137.191792,70,1098.766187
-10.418109,201,1099.428718
44.680975,201,1100.0433
-106.452603,100,1100.643742
1.493877,201,1101.380403
-64.210122,66,1101.448166
1.908226,201,1102.146076
-60.047813,160,1102.755692
-132.012711,16,1102.771819
-124.156023,140,1103.281704
-134.949914,84,1103.867737
-131.134722,22,1103.889611
-131.250138,93,1104.318119
26.640481,201,1104.967493
20.366087,201,1105.745952
-134.460303,93,1106.23745
-134.121802,59,1106.294754
-133.720454,49,1106.68658
-130.824984,42,1106.727546
-66.150554,21,1106.748582
-128.848794,61,1106.807142
-21.427581,201,1107.914447
-70.172289,195,1108.590598
-126.752353,103,1108.69045
-130.785716,58,1109.279492
34.7128,201,1109.936954
-118.209942,73,1110.569219
-129.200775,144,1111.098732
-101.406818,60,1111.587532
6.251658,201,1112.315459
-5.786659,201,1113.050787
-130.545989,67,1113.115752
-104.946821,104,1113.551844
-126.014561,144,1114.075666
-92.763617,81,1114.593577
-137.727537,105,1115.092113
-136.756019,50,1115.145403
-131.280607,70,1115.558938
-141.330987,54,1115.611703
-136.012146,79,1116.05529
-121.461373,72,1116.125883
28.864809,201,1116.825671
56.805441,201,1117.491153
-88.123353,104,1118.063691
-128.402209,127,1118.582084
-129.846394,142,1119.123432
-92.305024,62,1119.618511
74.336707,201,1120.240782
-64.118773,68,1120.793036
-128.523116,54,1120.845533
-135.81182,57,1121.223214
-122.064828,59,1121.285466
-134.043599,48,1121.691721
-134.293782,50,1121.739896
-0.243964,201,1122.342132
-128.922406,37,1122.953338
-136.064772,91,1123.040967
-119.175806,91,1123.566603
-136.10199,161,1124.157524
-113.856746,106,1124.844078
-139.141876,117,1125.41187
-115.179993,69,1125.933522
-113.791934,79,1126.014479
-121.316591,113,1126.541221
-140.87902,44,1127.070935
-134.103013,47,1127.116441
-126.989393,50,1127.165075
-81.110716,137,1127.608326
-129.480072,66,1128.11666
-134.173207,36,1128.152864
-134.722898,34,1128.186257
-132.950986,35,1128.557352
-131.611231,117,1129.120598
4.091672,201,1129.857091
-97.934765,149,1130.450962
-133.015817,112,1131.076612
-140.278829,72,1131.618153
-118.667297,165,1132.239428
-134.045504,82,1132.74194
-135.167241,91,1132.829002
-82.797221,188,1133.610021
-105.534818,84,1134.090892
-129.868866,51,1134.141484
-97.130653,98,1134.611695
-144.235251,93,1134.70188
-101.417244,88,1135.238167
-1.153704,201,1135.985229
-130.276558,27,1136.011826
-112.730644,102,1136.510982
-132.69896,81,1136.589127
-126.625018,52,1137.105223
-127.003471,106,1137.700975
-131.552649,82,1137.780314
-132.263293,49,1138.226881
-129.968271,125,1138.875076
-130.370663,96,1138.966577
-126.553335,112,1139.555223
-118.097422,41,1140.049186
-128.832339,63,1140.1109
-147.097023,87,1140.567208
-134.908242,35,1140.600926
-113.398684,84,1141.03356
-132.038236,134,1141.669091
-98.644197,112,1142.284154
-62.171945,87,1142.367436
-127.76394,108,1142.926311
-126.637478,90,1143.408933
13.894333,201,1144.033152
39.381716,201,1144.849044
-112.44086,124,1145.353721
-135.059627,33,1145.385683
-128.428309,117,1145.814553
-71.032928,120,1146.353473
-126.324396,77,1146.819299
17.627111,201,1147.492913
-88.286892,134,1148.06257
-126.787824,67,1148.61147
-136.691528,92,1148.699794
28.24207,201,1149.458252
-107.544837,182,1150.024901
-115.506344,53,1150.622626
12.812832,201,1151.228029
11.534703,201,1152.045249
-98.960191,65,1152.496512
-126.107035,87,1152.580624
-127.706627,126,1153.144309
-133.583756,24,1153.16838
-136.372712,130,1153.735997
-131.72224,45,1154.359064
-132.250152,35,1154.39334
-130.422019,77,1154.799526
-122.345495,107,1154.904969
34.905315,201,1155.731436
40.648963,201,1156.413262
-108.195626,166,1157.078155
-132.966605,123,1157.580091
-134.213354,59,1157.637794
-124.191707,89,1158.064247
82.061438,201,1158.808261
-101.191749,110,1158.912753
-111.865041,91,1159.496429
67.531795,201,1160.23604
-126.694953,101,1160.785456
-75.276683,138,1161.464283
-114.654305,69,1161.530546
-131.514672,40,1161.569682
-115.588729,46,1161.941998
-127.018906,51,1161.990797
-0.344701,201,1162.605473
-101.505293,67,1162.671098
-113.499743,38,1163.056286
20.205971,201,1163.820726
-116.951181,75,1164.315012
48.209685,201,1164.989223
-129.7706,132,1165.649925
-99.777074,95,1166.247465
-120.123388,108,1166.778646
-141.502298,161,1167.31436
-132.201982,145,1167.926903
-107.257595,60,1168.48829
-1.645427,201,1169.143743
-131.169926,24,1169.675722
-125.090553,92,1169.764261
-132.606308,25,1169.789108
-106.349426,77,1170.332375
-134.497373,81,1170.805028
-135.746731,75,1170.87631
-137.768582,71,1171.350259
-119.96416,113,1171.869661
-121.336835,51,1171.919072
-155.78978,147,1172.370335
-117.749376,187,1173.086914
-91.235141,100,1173.637618
-127.413838,39,1173.676113
-134.641691,33,1173.708173
-43.242063,93,1174.122104
-118.931073,85,1174.204063
-118.500699,106,1174.694212
-105.202325,70,1175.264737
-115.99429,78,1175.339174
-130.696345,161,1176.027958
-131.165197,61,1176.087318
-118.328905,156,1176.575615
-131.751125,126,1177.260419
-130.096608,111,1177.91902
9.623203,201,1178.694545
-132.818422,105,1179.199173
2.403636,201,1179.882838
-105.105371,82,1180.437445
-142.261903,98,1180.951829
-120.129539,80,1181.028171
-148.495497,129,1181.552821
-85.148462,187,1182.323048
-134.320441,104,1182.941965
-39.572322,151,1183.66941
-106.204812,101,1184.235719
-111.195173,160,1184.959735
-130.255983,115,1185.530213
-78.124767,112,1186.13299
12.443535,201,1186.870905
15.961848,201,1187.573671
-157.046454,140,1188.261981
-132.469652,23,1188.284618
-131.461878,64,1188.346039
-116.441423,112,1188.800825
-132.798867,55,1189.396987
-129.834146,71,1189.46462
-120.922144,111,1189.966317
-130.573703,82,1190.519706
-0.788043,201,1191.210063
-131.963393,95,1191.853367
21.630292,201,1192.557316
-148.275604,150,1193.195069
-122.681775,84,1193.68612
14.814365,201,1194.413083
-96.515173,164,1194.958203
12.773037,201,1195.826003
-120.196814,124,1196.348331
10.020818,201,1196.941893
-124.227418,98,1197.631917
-139.453054,94,1198.21667
-74.632727,166,1198.783055
-126.620234,105,1199.37177
-133.971478,26,1199.397366
-136.922826,88,1199.872895
-119.057362,59,1199.930008
37.216087,201,1200.630782
-125.461793,111,1201.134541
-133.803982,157,1201.712302
-131.80324,55,1202.164455
18.052812,201,1202.934792
109.51334,201,1203.640854
-118.975314,118,1204.283129
-68.465057,115,1204.961438
-128.828532,38,1204.998449
-128.804572,60,1205.055535
-92.223482,122,1205.505044
-99.837183,170,1206.234023
-91.042205,184,1207.002442
-115.468376,99,1207.491442
-130.361486,74,1207.562794
15.025422,201,1208.271946
-125.89767,65,1208.340484
-101.961937,66,1208.777384
-130.552683,97,1209.273332
-135.890985,42,1209.31334
2.180476,201,1209.929554
-137.880253,48,1209.975513
-141.970101,127,1210.460069
-130.611436,73,1210.912965
-127.960229,69,1210.97926
-140.184816,83,1211.44626
-134.468473,79,1211.521593
-131.865762,49,1211.994032
-137.96431,55,1212.053871
-132.55611,70,1212.452972
49.463307,201,1213.090936
-136.713118,71,1213.658718
23.451377,201,1214.250918
-120.669847,169,1215.064362
-131.357497,79,1215.142527
23.470117,201,1215.844423
-110.096879,114,1216.34013
-114.92783,160,1216.911888
-103.238406,51,1216.96068
23.254801,201,1217.652666
-131.010186,18,1217.671031
-60.883757,138,1218.147218
-98.026371,78,1218.70573
-116.429345,74,1218.775788
-125.003222,47,1219.214152
-60.378606,71,1219.282373
-128.343558,76,1219.727028
-128.204503,74,1220.179063
-133.054116,32,1220.210581
-121.748292,92,1220.298529
-130.623154,43,1220.797467
-116.348485,109,1221.360184
-93.062438,95,1221.451025
-127.085664,122,1221.987205
-108.258429,44,1222.498416
-87.185963,168,1223.149063
-109.197088,103,1223.639073
-137.983669,97,1224.174563
-114.018652,103,1224.2842
-69.115844,128,1224.926837
-146.195978,82,1225.520613
-100.897742,164,1226.247723
-103.561866,81,1227.028756
-127.170433,128,1227.588218
-139.98576,69,1227.665789
-132.205948,15,1228.100708
-129.651515,106,1228.204447
-122.746808,96,1228.800233
-134.595894,33,1228.834238
22.924523,201,1229.547761
-127.763448,36,1229.58292
46.71374,201,1230.230014
-111.026912,99,1230.770635
-133.814418,45,1230.814811
-114.567924,124,1231.303304
-132.189628,82,1231.830116
-130.766398,87,1231.913037
-137.00588,71,1232.458394
-5.842155,201,1233.096913
28.043115,201,1233.877637
-124.802626,60,1233.935353
-98.09642,167,1234.572229
-136.179238,57,1234.630535
-62.189885,19,1234.649572
-123.03354,88,1235.074831
-134.741188,62,1235.526395
-134.332458,85,1235.607761
-132.251225,34,1235.642002
-108.172948,46,1236.150591
-127.105747,77,1236.227688
-117.883539,147,1236.910823
-124.530288,81,1236.992527
-132.722924,102,1237.533545
-108.349712,178,1238.100791
-113.944376,70,1238.680437
-119.047159,77,1239.168063
-113.650033,148,1239.86422
73.801848,201,1240.629593
-135.156743,105,1241.168383
-125.907962,90,1241.665135
-10.927442,201,1242.313422
-138.466455,73,1242.893307
27.471096,201,1243.520329
41.076053,201,1244.382938
-130.00905,72,1244.886036
-131.772308,40,1244.924969
-132.47742,28,1244.95267
93.511294,201,1245.537938
-132.219337,85,1245.620476
-124.147965,106,1246.145886
-111.245313,66,1246.665983
-130.96077,96,1246.758772
-148.194766,119,1247.379152
-122.659664,106,1248.054692
-133.516058,85,1248.602319
-143.205798,95,1249.076393
16.162356,201,1249.773972
-109.183149,154,1250.393957
18.324372,201,1251.28969
-136.543091,74,1251.75356
54.572922,201,1252.496767
-124.756478,117,1253.042537
-138.224481,166,1253.612815
-142.726326,74,1254.194033
-101.073473,171,1254.760435
-125.69677,45,1255.329165
-132.753119,86,1255.412852
-118.955126,101,1255.94745
-132.463993,91,1256.449075
55.558204,201,1257.120975
-131.466793,59,1257.695506
-123.926871,193,1258.371352
5.200776,201,1259.191582
-118.799154,88,1259.702734
-145.908699,89,1259.790461
32.204464,201,1260.533594
-127.147606,110,1261.089838
34.789186,201,1261.825075
-139.227889,139,1262.404683
-104.834951,108,1263.048228
-132.455748,47,1263.540448
19.445857,201,1264.308841
-129.269291,83,1264.826921
-99.090371,122,1265.436916
38.813513,201,1266.134151
-146.397301,107,1266.704323
-129.189819,101,1267.287771
-132.425484,86,1267.778496
-128.265577,74,1267.849848
31.519064,201,1268.534196
-133.543287,74,1268.60528
-91.513136,192,1269.249895
35.086736,201,1269.932858
-110.146508,156,1270.68199
-127.816509,100,1270.778934
2.908316,201,1271.54086
-129.161867,129,1272.063121
-124.36361,113,1272.621371
36.97649,201,1273.271394
-40.779974,143,1274.104051
-131.2845,65,1274.172365
-131.85229,93,1274.689537
53.980109,201,1275.368541
-131.88875,29,1275.950297
-56.781977,162,1276.62933
-131.388511,23,1276.65296
-137.733136,100,1277.093243
-123.724396,89,1277.180216
44.008895,201,1278.429743
25.235521,201,1279.133333
5.207447,201,1279.813159
2.034295,201,1280.561792
-90.68856,162,1281.227514
-1.857797,201,1281.938978
-119.404555,139,1282.615033
-125.370673,177,1283.324242
-23.822628,201,1284.098592
-122.092526,126,1284.707919
-130.718781,85,1284.808156
-133.920386,63,1285.310088
-138.165964,114,1285.888984
-134.972395,53,1285.940563
-136.503369,79,1286.374929
-134.936883,66,1286.445604
-133.038445,22,1286.47063
-133.818112,85,1286.95109
-132.374845,17,1286.967867
-110.816227,131,1287.487283
-135.101576,44,1287.999272
-125.3917,152,1288.715686
-126.171501,142,1289.337797
-86.525192,181,1289.943526
-131.917769,143,1290.577285
-111.032802,105,1291.276718
-136.861871,119,1291.870451
9.055292,201,1292.692268
-131.630317,14,1292.706975
24.180515,201,1293.357315
52.062317,201,1294.312915
-114.954136,62,1294.376569
-132.153466,26,1294.829556
27.853156,201,1295.580222
-132.769222,88,1296.183743
-102.503374,49,1296.23492
-121.328192,121,1296.713172
23.212642,201,1297.512001
2.538705,201,1298.136306
-112.651726,72,1298.738426
-126.065395,102,1299.257322
-119.337756,146,1299.875138
-122.083944,178,1300.451281
4.236308,201,1301.233919
20.489014,201,1301.883791
-126.901588,150,1302.664555
25.576028,201,1303.461133
7.83431,201,1304.154724
-139.513946,106,1304.702275
-0.048404,201,1305.440337
2.0137,201,1306.18542
-119.236457,161,1306.894836
-126.489422,96,1307.393774
-118.462147,92,1307.48369
-129.094464,69,1307.979069
-131.532236,18,1307.996927
-127.724055,47,1308.042346
-101.453452,67,1308.460466
10.903807,201,1309.179774
-113.283254,149,1309.91241
1.987116,201,1310.617886
-100.978601,167,1311.393643
-8.643605,201,1312.155367
-6.344492,201,1312.880322
17.540123,201,1313.559022
-75.583475,197,1314.398329
-93.500319,97,1314.919874
10.376007,201,1315.67424
33.938571,201,1316.368634
-0.300983,201,1317.01868
-124.452457,113,1317.578117
-113.540699,186,1318.327332
25.706966,201,1319.028695
27.214042,201,1319.797705
-126.131833,135,1320.35778
-125.50611,74,1320.428966
-105.308901,159,1321.089901
14.246594,201,1321.757008
-3.314365,201,1322.519857
-121.471706,153,1323.084421
-124.694202,142,1323.614613
-124.747029,148,1324.144898
-1.659046,201,1324.909801
-130.256231,148,1325.490326
-128.078394,86,1325.967567
1.54489,201,1326.722001
9.617506,201,1327.413158
34.642415,201,1328.015221
-133.835978,158,1328.863251
-132.936566,93,1328.952203
-132.418168,92,1329.484219
23.493245,201,1330.235454
21.271521,201,1331.003571
-1.881861,201,1331.787535
-106.365986,71,1331.861339
-115.350041,130,1332.482835
-1.028374,201,1333.286429
-132.858181,24,1333.314394
-131.901416,184,1333.991194
6.178842,201,1334.798051
6.120061,201,1335.501911
36.997772,201,1336.259466
-125.332507,43,1336.838537
11.361297,201,1337.586222
-125.226749,127,1338.181851
-138.568527,180,1338.978279
-131.806651,19,1338.999199
-122.14535,46,1339.045003
42.481664,201,1339.720713
28.595577,201,1340.514721
-118.037378,108,1341.057877
-131.814774,18,1341.076517
-19.43759,201,1341.790442
-130.744805,172,1342.477555
11.155778,201,1343.193719
-133.895644,83,1343.274674
25.448116,201,1344.007557
-132.622899,128,1344.598211
-132.292231,43,1344.644639
-105.633123,134,1345.119345
-121.255415,75,1345.672767
-125.106387,167,1346.30618
5.804113,201,1347.014871
-126.068868,109,1347.641888
-140.950557,108,1347.745752
-111.801753,155,1348.537228
-130.609925,122,1349.210072
-4.683273,201,1349.953874
-129.360751,96,1350.527067
-128.291849,66,1350.591937
16.173373,201,1351.276469
-99.447326,134,1351.827237
58.945779,201,1352.531172
18.724018,201,1353.194719
-137.179239,49,1353.675794
-107.459655,72,1353.744925
18.3515,201,1354.424903
-126.606962,155,1355.091408
-8.431097,201,1355.721998
-130.321706,47,1356.261399
-116.28038,70,1356.329644
-109.375528,110,1356.864701
22.632817,201,1357.685688
27.061055,201,1358.323438
-133.276445,133,1358.981289
-113.856471,107,1359.696181
2.452914,201,1360.50323
11.270002,201,1361.179837
24.119516,201,1362.022983
-133.049376,85,1362.501314
-132.807503,65,1362.564172
37.844185,201,1363.228806
17.624604,201,1363.905065
11.156973,201,1364.708023
-124.931096,154,1365.328244
-4.646632,201,1366.020224
6.243483,201,1366.712307
-141.040303,111,1367.307249
12.733469,201,1368.029603
-92.122707,55,1368.083212
-120.564382,128,1368.554937
-136.013553,40,1368.594962
-118.863522,167,1369.198324
-133.551807,71,1369.267355
-131.041175,52,1369.727717
-124.331747,97,1369.823057
-50.337886,194,1370.612612
-135.318734,70,1370.680191
-127.278295,85,1371.174091
-128.534176,69,1371.666766
-109.019349,106,1372.258195
-126.060711,69,1372.325153
-132.217991,80,1372.809621
-136.439694,103,1372.909229
-128.534856,117,1373.563619
-132.147238,21,1374.049343
-110.16032,58,1374.106132
-22.210789,130,1374.610026
-130.461552,68,1375.076831
-128.371429,158,1375.762765
-136.822744,85,1375.845351
-126.342532,42,1376.315923
-107.463177,74,1376.387346
-108.772492,78,1376.831367
-129.935708,73,1377.334283
24.78344,201,1378.077298
-134.907996,73,1378.544427
-150.744912,117,1379.199209
-131.505133,75,1379.271646
-135.86212,121,1379.856226
-130.358572,63,1380.34968
-129.709406,23,1380.372524
-115.801952,96,1380.927325
-113.884233,84,1381.008842
-137.487761,47,1381.487881
-128.612268,88,1381.577986
-138.394945,70,1382.083257
-113.606714,161,1382.730283
-130.821554,20,1382.750476
-131.850151,30,1382.78048
12.47569,201,1383.471665
-112.248973,76,1383.937211
-102.533556,133,1384.568914
-125.174976,71,1384.638291
-133.074082,114,1385.139319
-136.207623,53,1385.604675
31.122862,201,1386.378993
90.087908,201,1387.107854
-130.498391,55,1387.162108
-122.722073,152,1387.655504
-126.198255,124,1388.263075
-130.200945,60,1388.771038
-133.196052,82,1388.85113
4.163535,201,1389.575854
-76.549453,146,1390.14239
56.396518,201,1390.845733
-132.567675,82,1390.924524
-125.100225,102,1391.480177
-100.662597,93,1391.977412
-138.656518,70,1392.04502
-86.130756,121,1392.592211
-103.537755,90,1393.291068
-136.7533,49,1393.346884
14.647369,201,1394.090454
-130.348124,100,1394.639499
18.457448,201,1395.384621
-115.872699,46,1395.954201
-131.50423,62,1396.014734
-103.975791,140,1396.553278
-136.241599,87,1397.106681
-138.532036,65,1397.170035
4.522026,201,1397.893964
-133.944062,82,1398.398348
-129.981027,25,1398.423589
-108.518401,99,1398.914291
0.799687,201,1399.659797
-133.887111,73,1400.22007
-134.621659,61,1400.281001
9.165969,201,1400.981955
-129.66595,28,1401.010782
-135.425007,63,1401.075476
-136.30623,59,1401.535158
-120.673899,153,1402.154988
-114.053598,56,1402.714392
34.945257,201,1403.474609
-124.615397,107,1404.091893
-131.319182,35,1404.134988
20.699095,201,1404.98082
-135.151657,48,1405.032246
-130.066061,88,1405.475139
-124.14728,51,1405.528074
-128.329489,32,1405.97538
-125.662124,131,1406.752164
5.227376,201,1407.624622
22.661843,201,1408.366016
-131.247282,78,1408.444683
16.364318,201,1409.179415
-132.946279,82,1409.737098
-131.051898,109,1409.843132
-142.079703,109,1410.515283
-2.30672,201,1411.316729
1.874545,201,1412.014325
6.456824,201,1412.921093
-134.653652,72,1413.416442
-118.372674,176,1414.217442
-116.542188,193,1414.880793
-120.507893,155,1415.753121
-135.079305,76,1415.829358
-9.376563,201,1416.552775
-142.327998,193,1417.206194
-2.6281,201,1417.998014
7.220979,201,1418.6881
-118.176457,70,1419.284054
11.643547,201,1419.988677
-116.056827,141,1420.71121
-120.145957,163,1421.392899
30.386019,201,1422.022231
2.88358,201,1422.896667
15.580599,201,1423.667713
-3.456706,201,1424.377154
-4.276437,201,1425.154469
-21.495236,201,1425.830854
-14.708312,201,1426.674592
26.420535,201,1427.307381
-1.690337,201,1428.162102
26.131178,201,1428.843288
10.785893,201,1429.547602
-10.322021,201,1430.280185
-129.387015,93,1430.371388
-136.509505,108,1430.984313
16.946183,201,1431.762193
-2.05591,201,1432.393335
-131.60277,27,1433.111545
-131.147264,72,1433.182009
-10.667598,201,1433.898515
-133.559366,115,1434.420453
-141.727587,83,1434.509603
12.758316,201,1435.329149
2.206911,201,1435.986293
-11.724338,201,1436.912086
-15.034029,201,1437.649652
-136.984248,73,1437.72009
-47.491408,201,1438.411173
-0.292103,201,1439.081837
-16.851578,201,1439.965858
-9.628112,201,1440.601167
-129.33777,27,1441.148197
-12.310336,201,1441.850291
-2.078151,201,1442.727011
13.627775,201,1443.324373
-29.072409,201,1444.159039
-11.334015,201,1444.902495
-19.856756,201,1445.678224
-22.897597,201,1446.470644
-139.243084,162,1447.145545
-29.457587,201,1447.831958
-17.178536,201,1448.549289
-12.202913,201,1449.243988
-131.949081,200,1449.993613
-137.884099,60,1450.49117
-3.422125,201,1451.15239
-132.27639,62,1451.686476
0.243785,201,1452.32503
-143.277745,188,1453.134337
6.374099,201,1453.763377
4.190659,201,1454.554105
5.610318,201,1455.248443
-127.090222,95,1455.344805
10.831275,201,1456.149462
-1.224789,201,1456.811539
-130.681417,41,1457.384119
-125.600214,99,1457.479885
3.653676,201,1458.277531
-15.201661,201,1458.995964
