#{"t_start": 1682012610.2607944, "env_id": null}
r,l,t
-158.690483,100,29.874367
-147.726125,59,29.931811
-90.504878,41,29.971012
-166.690149,125,30.094293
-168.850273,25,30.121944
-157.881476,72,30.193523
-101.513376,29,30.220508
-183.703588,80,30.297807
-159.286176,60,30.354898
-149.559195,18,30.374532
-99.078926,20,30.393544
-140.485654,97,30.48664
-201.675338,70,30.553286
-137.356754,92,30.643036
-121.728815,145,30.782764
-140.632617,38,30.818946
-160.069523,63,30.879995
-70.036919,151,31.0262
-206.011016,136,31.15974
-183.46711,60,31.218071
-180.32804,107,31.320091
-108.060287,25,31.345757
-159.90893,16,31.361549
-100.948215,19,31.378875
-16.348836,151,31.522709
-112.595436,12,31.534605
-91.016718,35,31.569069
-146.342761,28,31.597579
-154.114558,64,31.66146
-100.268397,42,31.700571
-183.334849,104,31.801023
-95.601543,25,31.827362
-154.917502,58,31.881804
-94.076282,25,31.905549
-213.848395,91,31.992791
-179.450205,52,32.043216
-114.078439,32,32.079175
-136.170997,103,32.180591
-100.696529,15,32.195512
-161.218826,34,32.228225
39.561028,151,32.374861
-94.416619,23,32.398096
-71.658051,105,32.504164
-175.95696,101,32.601429
-137.052048,84,32.684588
12.298974,151,32.850967
-152.484189,15,32.866395
-84.590424,57,32.920445
-156.680334,15,32.9354
-132.000781,99,33.035057
-153.220066,59,33.108826
-125.617119,109,33.218146
-146.629354,59,33.283178
-98.287124,10,33.294793
-149.492249,12,33.307243
-162.756164,74,33.379755
-139.68547,56,33.432613
-155.588356,19,33.451489
-143.819447,81,33.533133
-113.156478,140,33.683316
-147.598533,27,33.714411
-348.91411,81,33.799687
-171.603394,71,33.877023
-149.943042,120,34.013038
-94.494344,27,34.043133
-307.015734,140,34.196388
-84.928318,57,34.258751
-98.721509,79,34.347579
-163.915172,112,34.472189
-134.369412,59,34.533025
-140.974443,76,34.609457
-95.764245,31,34.640541
-192.427351,82,34.72156
-123.567995,96,34.816374
-166.387801,55,34.871046
-112.150927,51,34.924609
-151.8551,82,35.012918
-265.862771,141,35.15883
27.371344,151,35.322391
-91.380005,35,35.357258
-227.940733,144,35.523176
-183.625275,86,35.61743
-155.393981,15,35.635147
-137.457605,100,35.747524
-217.730013,97,35.853381
-125.478353,79,35.92983
-134.760296,97,36.026798
-160.115234,78,36.11511
-202.828009,115,36.236307
-122.292568,50,36.296406
-141.515798,151,36.445193
-95.426827,23,36.470932
-196.417207,118,36.603153
-163.529725,111,36.717018
-75.907633,89,36.806489
-493.517406,111,36.915796
-5.193536,151,37.075644
-178.152723,41,37.118005
-144.952943,52,37.172403
-287.884326,80,37.255136
-147.232588,19,37.275924
-133.741538,56,37.354087
-140.24759,38,37.394038
-167.195801,149,37.548352
-122.441394,100,37.656474
-146.958508,15,37.672502
-163.338469,46,37.7246
-97.530363,78,37.819698
-149.885094,36,37.856176
-171.492159,151,38.000034
-149.026542,14,38.015286
-97.957092,11,38.027961
-339.442171,134,38.188761
-149.513723,146,38.349136
-185.94056,61,38.411393
-116.207356,37,38.449215
-137.799422,30,38.479172
-140.925827,41,38.519459
-153.057042,80,38.59666
-98.8588,24,38.621144
-156.68313,68,38.689461
-150.958987,28,38.718244
-48.027206,151,38.866902
-169.841825,75,38.938521
-194.945871,67,39.002178
-246.087171,99,39.097265
-198.55164,78,39.171785
15.573897,151,39.318968
-153.535823,23,39.342335
-90.161386,41,39.385647
-119.33542,120,39.50205
-149.634854,24,39.526501
-173.523561,52,39.575999
-155.910536,37,39.612144
-162.231222,87,39.699271
-167.609814,41,39.739586
-123.308959,28,39.766857
-126.465773,83,39.845537
-148.690621,104,39.946201
-3.649544,151,40.094371
-120.583107,33,40.12519
-168.578027,18,40.143206
-177.415076,68,40.209229
-146.091386,22,40.230817
-111.698278,32,40.262087
-183.639151,56,40.316005
-144.642388,59,40.37865
-168.458329,22,40.399867
-133.875396,63,40.460634
-122.415769,61,40.519704
-143.279375,56,40.575661
-142.703466,65,40.63985
-194.884328,62,40.697458
-128.933728,76,40.766999
-192.321183,97,40.856508
-181.346472,145,40.990945
-149.245388,21,41.010179
-183.300617,109,41.110116
-151.286827,137,41.236616
-107.39309,23,41.258473
-109.974861,149,41.404451
-111.810296,10,41.415327
-97.994817,12,41.427263
-129.745838,81,41.504647
-156.841998,38,41.541062
-154.63365,33,41.572448
-103.061374,86,41.653648
-47.751201,151,41.802604
-175.450811,92,41.889436
-115.938292,61,41.948416
-174.476982,104,42.050052
-124.415077,113,42.162449
-126.736126,68,42.228493
40.104407,151,42.380208
-143.493026,105,42.482846
-170.355933,103,42.582147
-143.577495,27,42.609512
-167.271069,46,42.65572
-59.793291,151,42.799997
-189.682422,77,42.87104
-111.904411,19,42.887318
-274.408444,107,42.987325
-162.430068,114,43.093853
-175.382226,50,43.142174
-117.040811,29,43.168881
-169.62138,65,43.231246
-195.124132,73,43.305388
-173.601478,41,43.343399
-147.217542,19,43.361886
-173.502223,108,43.459809
-144.980684,25,43.481897
-105.99874,50,43.529207
-94.74821,22,43.548809
-95.150411,55,43.600478
-34.447719,151,43.739696
-154.652587,61,43.795858
-158.530393,127,43.91446
-97.642036,12,43.925523
-140.389339,37,43.95959
-173.368134,109,44.06057
-191.404893,121,44.178243
-197.137879,84,44.257454
-149.029878,55,44.30853
35.650694,151,44.449873
-90.405849,37,44.483743
-127.15689,111,44.586436
-86.604679,151,44.722959
-310.784102,92,44.809377
-164.740028,74,44.876239
-14.718165,151,45.013427
-165.319014,62,45.070024
-202.398775,95,45.162628
-109.639937,38,45.198809
-50.82178,151,45.334721
-142.171769,91,45.418729
-176.97649,55,45.470454
-135.987748,143,45.603625
-141.985633,43,45.642007
-211.612642,103,45.738306
-129.57113,75,45.808016
-103.169747,38,45.842114
-234.696813,143,45.974458
-127.469232,43,46.014725
-128.703203,87,46.100495
-218.798274,44,46.140872
-132.745505,97,46.230604
-168.854719,58,46.294496
-182.428704,84,46.37792
-128.813635,37,46.415689
-98.720789,14,46.428331
-116.101737,151,46.575368
-154.265232,85,46.656009
-115.959781,73,46.726565
-175.895734,131,46.856601
-142.108388,46,46.902651
-207.41698,97,46.992697
-27.441964,151,47.13713
-134.036496,95,47.22314
-102.961773,151,47.361896
43.301341,151,47.502694
42.091971,151,47.641171
-99.967572,12,47.652615
-165.574645,116,47.766676
-147.917344,133,47.889006
-156.682398,36,47.922303
-149.512683,85,48.012459
-23.526049,151,48.150938
-213.722959,80,48.224648
11.915795,151,48.363472
-147.069166,54,48.41214
-93.627374,60,48.467525
-150.183398,144,48.601279
-109.24247,22,48.622956
-148.870141,51,48.668629
-84.635497,57,48.722378
-92.970751,63,48.781284
-148.254701,61,48.839505
-217.731015,119,48.963018
-144.267049,35,48.998309
-135.20944,33,49.030812
27.540343,151,49.175694
-138.312446,106,49.278682
-135.274505,97,49.37176
33.819783,151,49.51559
-68.989638,149,49.658231
24.036674,151,49.803109
-150.98449,33,49.834115
-171.276006,18,49.861828
-256.637942,124,49.976641
-102.63119,39,50.013273
-154.847216,96,50.100934
-164.741646,104,50.198111
-207.185202,134,50.32151
-268.44736,128,50.439498
-142.469502,30,50.467382
-158.260605,13,50.479816
-101.206932,23,50.501767
-133.615934,86,50.582399
-159.183553,89,50.664043
-183.950248,57,50.716936
-198.234969,102,50.820598
-156.318,20,50.840799
-9.290024,151,50.986553
-184.528094,51,51.036798
-135.901156,78,51.112694
-155.115932,65,51.175484
-151.547513,73,51.246125
-180.806762,56,51.299934
-102.913752,18,51.319312
-175.15415,39,51.356433
-227.335468,89,51.445341
-178.020148,123,51.565655
-160.620011,55,51.621876
-198.424264,114,51.735149
-146.414208,37,51.774309
-162.701145,126,51.897281
-147.172371,28,51.924602
-99.879205,52,51.975449
-168.170934,112,52.084332
-95.010762,21,52.107682
-113.595571,13,52.120639
-62.37158,151,52.270281
-162.301324,97,52.363003
-121.524648,63,52.426174
-111.782868,19,52.443691
-144.468396,53,52.495867
-221.261542,77,52.569417
-115.069757,24,52.593871
-107.42709,12,52.606287
-163.203632,22,52.626715
-96.545274,24,52.650274
-161.554349,19,52.670109
-155.49968,16,52.686026
-91.769889,69,52.756423
43.797257,151,52.905713
-169.188365,91,53.027518
-116.532961,136,53.15919
-65.150486,151,53.302951
-255.44201,151,53.445522
-201.112186,93,53.53767
-17.217451,151,53.681318
-167.145254,41,53.722445
-200.621424,106,53.829343
-98.484388,31,53.860521
-150.484173,64,53.920064
-149.83778,50,53.96665
-150.816576,129,54.092626
-164.84354,140,54.227427
-137.320476,48,54.274348
-158.409598,24,54.29787
-149.441968,40,54.3368
22.154274,151,54.482576
-148.335464,18,54.500289
-218.669576,113,54.608903
-95.566215,43,54.651712
-187.606672,90,54.743196
-174.52454,80,54.819898
-109.961304,14,54.834021
-125.434815,89,54.919214
-126.180916,32,54.95177
-156.572133,45,54.993957
-151.21092,88,55.077866
-124.28709,96,55.171311
-191.402011,108,55.276422
-157.976648,68,55.342315
0.951065,151,55.487891
-154.901988,95,55.5798
-135.828709,24,55.604194
-96.210504,22,55.626191
-147.627698,24,55.649731
-124.77286,28,55.677148
-159.833223,56,55.737787
-170.826685,62,55.79874
-416.607141,79,55.876474
-5.333144,151,56.020314
-101.425042,40,56.059768
-149.722672,147,56.202896
-100.36445,44,56.244329
-168.296804,80,56.321822
-185.747882,83,56.40354
-160.290783,61,56.463888
-200.752041,111,56.571938
-128.40294,38,56.607963
-144.700378,30,56.638975
-226.628663,85,56.727106
-148.030344,40,56.767594
-78.937085,151,56.909765
32.55608,151,57.05792
-186.722643,56,57.111116
-114.787486,29,57.139171
-154.727467,36,57.174386
-134.18768,71,57.244365
-136.338187,52,57.294999
-263.475258,107,57.398623
-103.809759,10,57.409901
-102.575099,10,57.41923
-176.430293,57,57.474205
-118.446957,114,57.583169
20.070903,151,57.73774
-147.136242,151,57.880499
-108.171048,13,57.892118
-91.280397,37,57.927321
-135.11088,94,58.018952
-137.559377,47,58.063509
-94.629083,33,58.097177
-140.988683,135,58.226673
-164.270348,21,58.248075
-159.871661,123,58.364994
-93.176785,35,58.399585
-171.637002,29,58.427105
-153.91516,107,58.531855
-139.56411,68,58.601775
-73.56633,151,58.764024
-105.838499,21,58.788901
-91.947682,151,58.940014
-150.454323,35,58.974542
-151.445824,151,59.123675
-171.052754,38,59.167076
-140.532441,51,59.2234
-96.158714,17,59.243462
-101.334481,33,59.278709
-111.698096,40,59.32202
-119.649342,126,59.460026
-111.919265,19,59.477902
-184.516892,32,59.508581
-168.511083,23,59.53174
-205.596089,134,59.677185
-94.360572,23,59.703883
-122.638407,115,59.82977
-134.713048,62,59.898835
-144.034748,63,59.963227
-181.318476,142,60.106613
-101.195316,28,60.13438
-166.442993,40,60.176214
-144.74507,101,60.274921
-154.028366,57,60.329025
-203.240812,70,60.397922
-168.228794,29,60.425909
-128.892012,151,60.572532
-150.696753,52,60.625103
-152.521795,26,60.649558
-143.089954,28,60.677208
-189.672941,43,60.724542
-151.017954,14,60.740892
-156.500258,57,60.796007
-227.204016,123,60.915515
-171.382792,136,61.050273
-171.056597,94,61.13928
-100.170654,151,61.286471
-96.453035,23,61.308941
-102.73999,18,61.3258
-113.147576,116,61.437149
-88.286608,65,61.498581
-256.39452,151,61.647356
3.549369,151,61.843164
-207.208442,55,61.910705
-60.675634,149,62.058774
-142.838081,126,62.187293
-171.952538,68,62.258859
-173.646093,94,62.360705
-110.368839,31,62.394704
-148.218598,20,62.418579
-165.300384,29,62.450325
-245.21496,119,62.575177
-147.64129,28,62.605369
-86.028951,87,62.699836
-174.265075,93,62.815333
-161.311888,63,62.914271
-158.869647,17,62.936901
-149.662595,43,62.980663
-181.546628,109,63.096774
-136.909613,140,63.23914
-144.040347,151,63.390017
-145.382985,70,63.465875
-133.837413,115,63.589101
-99.044854,22,63.612199
-184.91372,40,63.656089
-134.316187,78,63.748681
-148.810598,68,63.826523
-141.990108,53,63.887186
-102.824301,144,64.047758
-117.336859,25,64.074437
-263.006499,101,64.187335
-168.213239,17,64.208461
-102.931286,34,64.242411
-108.059856,16,64.260384
-181.163377,82,64.352285
-144.420635,146,64.514278
-171.674122,37,64.555191
-28.899557,151,64.711924
35.654951,151,64.865577
-143.779351,111,65.000368
-180.614689,115,65.124558
-160.351236,29,65.159067
-158.167611,39,65.199378
-156.002482,48,65.254326
-503.678975,110,65.376112
-187.748399,82,65.463574
-64.070852,151,65.6268
-201.466257,120,65.7457
-159.511225,79,65.827232
-162.148613,80,65.908009
-44.847519,151,66.067371
-127.68122,107,66.171023
-147.609769,45,66.215328
-163.955604,87,66.298442
-214.533424,100,66.393561
-114.242144,23,66.416288
-149.078644,41,66.455946
-141.087482,122,66.574541
-165.558442,61,66.633688
-103.192465,10,66.645145
-145.28165,82,66.724086
-171.222828,32,66.755643
-183.394485,77,66.831181
-127.930961,88,66.915164
-122.79499,40,66.952832
-177.939853,94,67.049476
-148.693009,13,67.062553
-126.062797,46,67.108879
-164.030851,31,67.136059
-153.606189,44,67.177596
-154.533715,15,67.19252
30.131903,151,67.3405
-150.994262,13,67.353164
-105.808943,47,67.399152
-79.509809,151,67.543918
-309.751732,138,67.679766
-98.947815,14,67.694837
-176.89145,97,67.790777
-144.622203,23,67.814067
-138.595071,43,67.853766
-149.959695,66,67.918075
-97.060947,14,67.931157
-121.724141,136,68.066909
-160.497065,37,68.103974
-158.470906,26,68.127884
-148.104751,14,68.143049
-154.213352,29,68.170076
-79.291127,84,68.25116
-160.534017,114,68.361385
-134.499667,58,68.418096
-182.944847,54,68.469257
-87.972286,61,68.530422
-155.912422,26,68.555374
-213.653121,103,68.653791
-89.406136,42,68.69267
-147.363898,68,68.760288
-122.52641,102,68.859672
-206.119278,89,68.944768
-157.964109,91,69.038951
40.475811,151,69.184031
-119.594214,63,69.242599
-112.708089,49,69.292079
-219.488289,84,69.373878
-188.581163,63,69.434045
-54.072143,151,69.580219
-160.57981,41,69.61939
-133.654824,108,69.724544
-133.169262,50,69.7739
-147.625602,19,69.793521
-115.042529,62,69.853827
-169.150525,43,69.896072
-127.591987,128,70.037771
-144.52153,29,70.066113
-152.501696,45,70.108926
-143.281442,28,70.13642
-99.62076,77,70.212263
-119.743331,133,70.339864
-161.326627,33,70.37157
-138.004904,123,70.490444
-209.261527,98,70.584291
-147.737694,12,70.596119
-194.508516,64,70.658343
-146.144006,18,70.677839
-101.772905,23,70.702289
-195.879543,62,70.761535
-198.804765,105,70.863847
-170.270775,133,71.005143
-91.588444,69,71.072226
-143.082943,81,71.15029
-93.59472,58,71.207584
-91.619971,34,71.239555
-99.5185,36,71.274847
-172.290553,133,71.403241
-85.240935,103,71.502729
-149.867374,31,71.533676
-150.977802,12,71.545928
-165.066317,43,71.58779
-74.332524,123,71.703492
-168.726071,33,71.737578
-97.157793,44,71.781182
-123.517675,102,71.879182
-137.947555,47,71.929573
-147.972708,38,71.968983
-102.058893,41,72.011809
-93.32078,91,72.097774
-158.286846,20,72.117137
-215.439864,87,72.201224
-130.391377,121,72.320668
-98.373802,32,72.352659
-153.063261,19,72.372102
-153.182019,15,72.38716
-156.297009,117,72.50001
-87.593413,47,72.545949
33.887847,151,72.692328
-98.101458,101,72.791639
-181.540403,150,72.941351
-130.641466,77,73.015816
-178.301268,98,73.109133
-170.611549,27,73.136054
-90.683131,40,73.175808
-165.489435,52,73.226575
-224.120476,108,73.331351
-109.100267,50,73.378928
-149.267287,24,73.402764
-151.964167,61,73.4626
-320.202697,97,73.556726
-198.316325,42,73.596841
-128.770276,52,73.647827
-104.800724,16,73.66399
-179.550206,47,73.710117
-146.654277,87,73.797231
-103.174554,43,73.842113
-191.780447,70,73.914539
-185.216746,61,73.972832
-152.483555,98,74.071573
-105.392993,20,74.091265
-127.986043,95,74.183463
-93.873314,25,74.207621
-99.197404,16,74.224469
-110.83057,71,74.295483
-158.17432,57,74.351856
-133.55208,85,74.433282
-105.832332,25,74.456858
-94.530476,23,74.480426
-144.667874,22,74.503517
-145.880784,137,74.635453
-105.953443,91,74.726482
-152.196781,34,74.759431
-154.780979,17,74.775807
-102.867461,46,74.822685
-151.124423,28,74.849814
-146.697614,51,74.904647
-219.816008,117,75.016366
-94.986791,21,75.036269
4.496464,151,75.183233
-16.996526,151,75.332906
-162.299827,47,75.37608
-136.563757,78,75.448128
-150.952496,12,75.459363
-241.740913,85,75.538481
-201.865282,46,75.58183
-112.701651,58,75.634186
-97.784925,24,75.656333
-295.261506,119,75.767654
-309.738524,114,75.879379
-179.025682,32,75.909873
-75.7769,88,75.99182
-215.838046,57,76.046464
-167.576594,43,76.085308
-185.232689,53,76.13506
-176.94417,62,76.191221
-137.405801,65,76.250436
-173.68468,144,76.385355
-147.423596,56,76.436707
-150.001438,46,76.480087
-81.664874,78,76.550515
-138.651687,51,76.598058
-96.145457,17,76.613829
-93.015574,51,76.661591
-153.174153,119,76.776922
-113.500362,144,76.912959
-159.345695,144,77.045372
-173.833706,71,77.110882
-184.324283,84,77.188245
-117.709242,28,77.21365
-114.038327,151,77.351696
-124.874119,113,77.457387
-158.168822,22,77.47752
-182.81791,109,77.577256
-194.582658,55,77.628464
-103.5476,44,77.669117
-159.041621,100,77.775053
-151.203819,66,77.839943
-21.475551,151,77.975654
-119.808497,31,78.005098
-179.205245,52,78.053049
-86.630987,53,78.101121
-127.883273,57,78.155098
-243.840143,73,78.221378
-148.375747,80,78.297421
-101.709603,12,78.308846
-202.199393,75,78.378661
-145.867602,130,78.495966
-262.222636,75,78.567365
-197.621028,44,78.607713
-105.785272,20,78.629838
-97.664187,18,78.646474
-103.937996,44,78.691172
-150.982737,13,78.705278
-150.529446,11,78.714458
-151.067887,95,78.803651
-86.729103,57,78.857238
1.518451,151,78.995433
-157.496494,28,79.021594
-219.835064,73,79.088197
-160.518539,39,79.125262
32.429634,151,79.263833
-152.553154,79,79.338733
-189.785642,88,79.419723
-192.101966,64,79.481139
-109.675005,35,79.514166
-143.130951,43,79.558025
-97.06523,32,79.594024
-92.933534,29,79.625657
-115.303542,15,79.641649
10.853549,151,79.783785
-182.854388,63,79.845434
-121.95176,36,79.879343
-101.173026,24,79.901993
-142.044298,88,79.988135
-146.551238,19,80.006888
-118.350247,117,80.125101
-147.416834,27,80.150889
-150.860741,59,80.211883
-182.777077,50,80.260873
-152.556747,65,80.326853
-177.604713,134,80.456348
-171.634517,60,80.51439
-277.142445,124,80.638109
-216.061593,65,80.702352
-90.400217,53,80.751578
-200.063556,67,80.821103
-232.030176,53,80.870563
-149.309812,15,80.885472
35.660911,151,81.032983
-0.692477,151,81.182873
-144.116024,24,81.206536
-90.827839,39,81.245371
-109.578754,28,81.273119
-231.575961,116,81.389088
-156.669995,21,81.410125
-99.28867,103,81.509221
-181.957931,54,81.566573
-202.426162,88,81.652992
-102.14676,37,81.690802
-144.567947,115,81.806137
-239.836193,133,81.937531
-196.305921,83,82.0177
-150.952801,11,82.02903
-127.464324,97,82.126609
-102.909071,73,82.198406
-94.916037,25,82.222419
-158.033887,22,82.243126
-201.058427,109,82.350265
-220.521634,143,82.485091
-151.057935,114,82.602763
-117.364058,32,82.636932
-97.760853,26,82.665886
-137.71791,109,82.786787
-82.142503,66,82.853799
-147.065329,14,82.869826
-137.0328,84,82.954988
-85.386131,63,83.018301
-17.595972,151,83.167094
-183.053733,102,83.269917
-11.91973,151,83.433451
-92.765725,55,83.494457
-164.901078,68,83.569576
-185.207663,147,83.734128
-97.536102,27,83.764976
-145.092771,46,83.814786
-164.961342,22,83.839103
-98.33756,10,83.848844
-153.444436,16,83.866007
31.991298,151,84.045079
-150.137725,19,84.066173
-161.285579,48,84.118054
-162.031164,60,84.183903
-170.114311,76,84.270172
-136.798707,108,84.379161
-149.781906,151,84.532642
16.75761,151,84.702702
-45.26036,151,84.864369
-142.204104,61,84.92856
-155.696919,16,84.946405
-150.45922,15,84.9646
-171.390785,121,85.104517
-175.514733,68,85.182276
-101.154421,34,85.223359
-249.454909,40,85.273159
-111.380697,11,85.284484
-202.16187,121,85.411718
-108.193303,27,85.43629
-122.772057,125,85.566571
-98.478917,60,85.632325
-159.082868,29,85.663197
-184.698621,56,85.724279
-112.293214,44,85.77836
-103.644313,42,85.82638
-99.902476,11,85.839499
-109.726888,14,85.857183
-123.419176,151,86.029468
-152.828273,20,86.054105
-157.553272,48,86.107506
-199.501565,71,86.189384
-162.16594,108,86.309661
-183.318524,55,86.371087
-112.596766,36,86.407296
-196.805958,101,86.516102
-180.272914,86,86.608358
-125.952663,91,86.704345
-120.762689,55,86.766427
-82.436689,75,86.850117
-104.474072,55,86.916995
-144.711428,22,86.939928
-197.973313,34,86.977247
-125.147589,114,87.093937
-184.803691,36,87.134136
-104.3756,15,87.150532
-148.234826,73,87.227249
-256.209056,114,87.349827
-183.232043,31,87.382047
-214.711684,106,87.49367
-174.576293,54,87.550166
-84.844604,151,87.710212
-153.319918,10,87.723797
-199.428719,66,87.791142
-217.100492,92,87.889542
-100.239779,23,87.915157
13.982067,151,88.077302
-139.164273,88,88.161333
-151.043466,26,88.185809
-158.236812,72,88.255131
-119.619191,65,88.318912
-161.159909,17,88.346445
-98.709101,67,88.409426
-144.026699,74,88.484167
-100.879393,20,88.506594
12.963484,151,88.681863
-119.384349,127,88.821595
-103.887553,15,88.839906
-104.60604,25,88.866783
-98.119325,12,88.878849
-97.019693,14,88.894397
-150.108975,27,88.923717
-97.250794,15,88.939717
-157.9509,92,89.042656
-229.456404,121,89.17218
-150.938156,82,89.259068
-129.254075,104,89.370347
-127.167207,48,89.419375
-159.838947,71,89.49529
-183.048023,70,89.567869
-98.056633,36,89.606372
-142.535442,77,89.683287
-195.536099,96,89.775581
-151.160847,32,89.805943
-168.898723,67,89.870975
-144.681687,47,89.917065
-217.507554,151,90.067036
-185.698074,101,90.16563
-176.995968,27,90.19299
-84.433904,151,90.338646
-149.828295,30,90.366483
-162.860801,33,90.397619
-131.740376,51,90.448132
-104.428004,32,90.479623
3.279041,151,90.626465
-109.128215,59,90.684203
-142.626469,50,90.731617
-158.09598,13,90.743819
-136.115885,107,90.847031
-114.14207,13,90.859339
-148.434555,40,90.899004
-152.585415,151,91.048902
-164.881621,23,91.071976
-176.392813,135,91.20166
-156.848259,42,91.24126
-189.04236,92,91.329605
-310.211663,93,91.41903
-169.806085,97,91.51376
-130.372493,87,91.598556
-189.699038,125,91.720515
-107.911557,16,91.735616
-132.001296,85,91.817572
-164.368813,24,91.841799
-24.447671,151,91.991353
-377.215004,86,92.07615
-143.500776,82,92.155413
-100.993712,24,92.179134
-100.871817,21,92.199851
-164.85847,45,92.243555
-151.579721,63,92.304166
-26.445661,151,92.44951
-193.667486,78,92.523205
-128.152131,27,92.551273
-94.9036,28,92.578525
-155.774158,23,92.601629
-247.395939,117,92.713231
-164.872102,86,92.793553
-232.645329,110,92.90181
-90.923144,63,92.968138
-218.571078,107,93.073748
-198.000648,127,93.196319
-133.062289,99,93.297778
-139.01304,45,93.34744
-193.344584,93,93.45806
-181.976353,56,93.522535
-130.629446,73,93.6054
-165.856663,57,93.678744
-168.369215,37,93.719419
-150.936441,10,93.731861
-116.876666,137,93.883224
-161.264423,16,93.901599
-187.386895,69,93.977037
-151.206822,16,93.995507
-197.371848,56,94.060971
-99.143699,10,94.073833
-172.850059,54,94.132288
-147.239075,32,94.163927
-16.50978,151,94.314205
-142.738373,42,94.359461
-135.965865,131,94.506248
-147.430053,18,94.526783
-84.831373,98,94.626745
-193.092825,89,94.714362
-250.542717,79,94.795683
-71.483682,151,94.959726
-183.132463,32,94.997099
-263.253177,93,95.097799
-503.497778,120,95.232405
-473.064884,76,95.315911
-223.469366,51,95.370626
-153.214247,44,95.41863
-267.271098,114,95.534797
-195.558425,70,95.606302
-141.888843,32,95.638785
-141.376672,131,95.771419
-120.179284,100,95.865012
-241.58312,74,95.932226
-214.533282,39,95.969482
-151.559635,68,96.040359
-135.376758,56,96.10413
-63.535416,151,96.27621
-105.526809,33,96.315886
-180.772517,34,96.357416
-112.37658,66,96.42859
-137.280022,100,96.529084
-122.911133,151,96.685151
-214.668249,83,96.768654
-204.568664,70,96.835384
16.488017,151,96.974841
-106.720963,70,97.037788
-149.170453,28,97.064612
-153.535946,28,97.090973
-145.567672,57,97.142858
-219.563047,136,97.27327
-37.347554,151,97.41305
-161.441534,59,97.467674
-97.054343,40,97.505011
-73.381877,96,97.600088
-16.159567,151,97.763556
-152.480308,79,97.846329
-108.206422,10,97.859756
-185.080604,59,97.923018
-104.656173,22,97.945156
-149.890941,55,98.002652
-228.102431,87,98.088199
-151.513509,58,98.145016
-214.372432,97,98.240669
-156.61249,33,98.27241
-168.953948,60,98.329058
-218.835484,66,98.389261
-142.422414,113,98.494318
-324.114384,130,98.637434
-148.192624,10,98.647126
-144.513961,29,98.678777
-148.941744,17,98.699203
-129.882256,77,98.7915
-156.9358,26,98.823684
-150.415246,73,98.89948
-119.412784,101,98.992607
-148.759514,35,99.02533
-183.612,78,99.098232
-162.371079,20,99.117014
-217.982854,95,99.210742
-168.205878,35,99.24364
-86.196517,61,99.301139
-172.791323,139,99.43982
-186.806845,52,99.493423
-144.85142,76,99.573605
-258.499686,120,99.69784
-170.446413,52,99.753151
-147.696932,48,99.803245
-101.31653,11,99.81606
26.792396,151,99.965187
10.972435,151,100.114547
-125.808056,91,100.207308
-229.571097,146,100.347107
-171.019889,62,100.407701
-147.54641,31,100.438569
-150.992297,17,100.455224
-117.250133,109,100.562815
-101.197936,25,100.587419
-151.81867,102,100.687495
-104.757514,51,100.743872
-181.790851,46,100.789048
-146.7291,64,100.851972
-183.121179,75,100.924953
-164.4611,124,101.040705
-162.726769,95,101.128208
-132.072313,62,101.190204
-96.319077,27,101.217083
44.172246,151,101.356237
-93.429418,57,101.408234
-440.176626,117,101.514516
-103.405927,70,101.579244
-153.299084,110,101.683981
-214.695613,138,101.819748
-140.661548,74,101.891558
-139.002935,74,101.963783
-169.436096,70,102.032497
-157.976869,142,102.191073
-156.82108,55,102.243457
-116.469567,56,102.297852
-95.717814,141,102.435253
-81.884744,78,102.508523
-160.230177,71,102.576919
-116.546542,25,102.600501
-105.837267,20,102.620545
-104.550907,22,102.642984
30.893773,151,102.789095
-115.426193,25,102.814545
-92.050774,133,102.941759
-164.241465,56,102.995488
-135.046289,53,103.046535
-100.827895,136,103.181235
-88.814569,80,103.261648
-109.947528,35,103.295518
-178.972128,111,103.403393
-119.11473,86,103.486489
-112.926396,76,103.56101
-234.417196,150,103.708677
-160.047121,105,103.809724
-165.3307,55,103.863852
-160.105112,15,103.877157
-175.585322,43,103.9196
-118.434638,111,104.026477
-150.972919,17,104.042291
-147.979501,56,104.100857
-139.151658,140,104.236253
-162.11395,47,104.282271
-31.823899,151,104.427533
-104.298047,15,104.441571
-168.547226,41,104.483798
-80.263278,98,104.57605
-123.028777,113,104.685181
-141.098139,98,104.783101
35.333749,151,104.927763
-142.854059,38,104.96379
-158.651969,22,104.986428
-240.161852,105,105.091509
-128.081813,80,105.169589
-189.434097,99,105.264976
-262.702338,56,105.317906
-145.042969,120,105.433087
-133.222869,41,105.47137
-92.972531,44,105.513554
-170.164882,30,105.541289
-160.098315,61,105.601624
-91.518625,55,105.65298
-186.50895,76,105.72979
-115.09854,26,105.756391
-91.786128,32,105.78784
-161.950465,91,105.876671
-13.324802,151,106.022905
-252.799175,144,106.160955
-142.869828,54,106.216813
-166.410093,59,106.276275
-8.700657,151,106.420844
-100.880578,62,106.482069
-87.346154,101,106.577363
-122.259802,31,106.607607
-149.463528,18,106.624169
-156.490473,42,106.665394
-144.729337,79,106.74327
-163.046281,51,106.791427
-264.975301,140,106.924817
-94.854519,29,106.95412
14.199045,151,107.103184
-195.451245,134,107.231969
-90.661502,38,107.268799
-104.791604,45,107.314361
-98.83848,10,107.323466
-133.999255,72,107.392973
